GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788076860209.0,2024-08-12 02:30:02,"100+24 brněnských kuriozit, absurdit a bizarností by Miloš Šenkýř",5.0,1.0,0.0,"January 1, 2024",,,,,
9788073255817.0,2024-08-12 02:30:04,Evangelium podle Bohumila Hrabala by Pavel Hošek,5.0,1.0,0.0,"January 1, 2024",,,,,
9788011032326.0,2024-08-12 02:32:27,Drátem do oka by Štěpánka Živčáková,4.5,2.0,0.0,"January 1, 2023",,,,,
9788028002602.0,2024-08-12 02:32:36,Cesta z Ruska: Ruská agrese proti Ukrajině a její důsledky by Zdeněk Kříž,5.0,3.0,2.0,"January 1, 2023",,,,,
9788024294124.0,2024-08-12 02:32:57,Římská jízda by Jan Drbohlav,2.5,2.0,1.0,"November 1, 2023",,,,,
9788088022244.0,2024-08-12 02:35:27,"Jak Trénovat Mysl K Odhalování a Prozívání StĚstí, Které Máme UvnitŘ by Frank Navratil",0.0,0.0,0.0,"September 15, 2023",,,,,
9788090871250.0,2024-08-12 02:35:36,Hrdinové kapitalistické práce v Evropě by Saša Uhlová,4.37,81.0,8.0,"January 1, 2023",,,,,
9788076374126.0,2024-08-12 02:35:44,Husité na Žižkově: Pomíjivá paměť pražské periferie by Petr Čornej,3.67,3.0,1.0,"January 1, 2023",,,,,
9788070042014.0,2024-08-12 02:35:53,Proplétání světů: Mezinárodní filmový festival Karlovy Vary v období studené války by Jindřiška Bláhová,0.0,0.0,0.0,"January 1, 2023",,,,,
9788026449782.0,2024-08-12 02:36:01,Vulva není vagína by Kamila Žižková,4.62,13.0,3.0,"January 1, 2023",,,,,
9788088433262.0,2024-08-12 02:36:05,Pořádek v hlavě by Martin Poliačik,4.07,134.0,15.0,"April 13, 2023",,,,,
9788073766900.0,2024-08-12 02:36:35,Spiknutí: Pravda o pokusu odstranit prezidenta ČR by Luboš Procházka,0.0,0.0,0.0,"January 1, 2024",,,,,
9788027909865.0,2024-08-12 02:36:38,Kralevic Karel (1334 – 1348) by Vlastimil Vondruška,4.19,16.0,2.0,"January 1, 2023",,,,,
9788072157150.0,2024-08-12 02:36:48,Album 1958–1977 by Bohdan Holomíček,5.0,1.0,0.0,"January 1, 2023",,,,,
9788076660816.0,2024-08-12 02:36:50,Job v zahraničí: Největší životní jízda! by Jana Endlicherová,0.0,0.0,0.0,"January 1, 2023",,,,,
9788024293592.0,2024-08-12 02:36:53,151+ nápadů na můj bucket list by Lucie Kutrová,4.33,3.0,0.0,"November 1, 2023",,,,,
9788090819269.0,2024-08-12 02:36:56,Továrna na lži: výroba klimatických dezinformací by Vojtěch Pecka,4.45,76.0,10.0,"January 1, 2023",,,,,
9788087709306.0,2024-08-12 02:37:19,Dětství a dospívání poddaných na Moravě ve druhé polovině 18.století na příkladu slavkovského panství by Věra Slováková,5.0,1.0,1.0,"January 1, 2023",,,,,
9788088283867.0,2024-08-12 02:37:27,Hospitál v Kuksu by Pavel Vlček,0.0,0.0,0.0,"January 1, 2023",,,,,
9788074852749.0,2024-08-12 02:37:29,Jaroslav Róna: apokalypsy a vize by Barbora Putová,4.0,1.0,0.0,"January 1, 2023",,,,,
9788020462671.0,2024-08-12 02:37:42,Čemu a proč se smějeme? by Slavoj Titul,3.67,3.0,1.0,"February 1, 2024",,,,,
9788076019812.0,2024-08-12 02:37:51,Pozná kardiolog zlomené srdce? by Lucie Šilhová,4.0,1.0,1.0,"June 3, 2024",,,,,
9788024652887.0,2024-08-12 02:38:14,"Bohemia's Jews and Their Nineteenth Century: Texts, Contexts, Reassessments by Jindřich Toman",0.0,0.0,0.0,"August 17, 2023",,,,,
9788076832954.0,2024-08-12 02:38:17,Martin Michek: O život - Rallye mezi nebem a zemí by Martin Jaroš,2.0,1.0,1.0,"March 2, 2023",,,,,
9788026511915.0,2024-08-12 02:38:24,Katherine by Honza Vedral,4.6,5.0,0.0,"October 19, 2023",,,,,
9788024951256.0,2024-08-12 02:38:30,Anežka z Kuenringu: První po královně by Hana Parkánová-Whitton,3.75,4.0,1.0,"October 1, 2023",,,,,
9788027133123.0,2024-08-12 02:38:35,Neurologie pro humanitní obory by Miroslav Orel,0.0,0.0,0.0,"January 1, 2023",,,,,
9788076374034.0,2024-08-12 02:38:50,Třicetiletá válka: Stručná historie by Jan Kilián,3.53,17.0,2.0,"September 1, 2023",,,,,
9781912697786.0,2024-08-12 02:38:58,The Book of Prague by Ivana Myšková,3.78,18.0,4.0,"July 13, 2023",,,,,
9788025744581.0,2024-08-12 02:39:20,Zmije v garáži by Magda Jogheeová,0.0,0.0,0.0,"January 1, 2024",,,,,
9788075552020.0,2024-08-12 02:39:24,Sport je bolest by Michal Novotný,4.37,43.0,3.0,"November 16, 2023",,,,,
9788075552204.0,2024-08-12 02:39:27,30 hodin: Ověř nápad v rekordním čase a rozjeď vysněné podnikání by Dalibor Pulkert,3.0,2.0,0.0,"January 1, 2024",,,,,
9788076509993.0,2024-08-12 02:39:33,Mít čas žít by Dominika Pašková,3.0,1.0,0.0,"January 1, 2023",,,,,
9788076626515.0,2024-08-12 02:39:36,Proč věříme dezinformacím? by Tomáš Kolomazník,4.5,2.0,0.0,"May 13, 2024",,,,,
9788024290843.0,2024-08-12 02:39:42,Symbol Ludvík Svoboda by Jiří Fidler,2.0,1.0,0.0,"January 1, 2023",,,,,
9788025742532.0,2024-08-12 02:39:44,Můžu to doříct...?: Výběr z podcastů 2021-2022 by Jan Dobrovský,5.0,2.0,0.0,"November 3, 2023",,,,,
9788074229404.0,2024-08-12 02:40:07,Dějiny Španělska by Jiří Chalupa,0.0,0.0,0.0,"December 28, 2023",,,,,
9788076373310.0,2024-08-12 02:40:11,Velké dějiny zemí Koruny české: Lékařství by Karel Černý,4.5,2.0,0.0,"January 1, 2023",,,,,
9788076834767.0,2024-08-12 02:40:13,Prokletý Modigliani by Jiří Žák,3.0,1.0,0.0,"May 16, 2024",,,,,
9788026444244.0,2024-08-12 02:42:30,Umění nemoci by Jan Vojáček,4.24,25.0,2.0,"March 23, 2023",,,,,
9788027139019.0,2024-08-12 02:42:38,Ekonomické jednohubky: Odpovědi na 50 důležitých otázek ekonomie a financí by Michal Skořepa,5.0,1.0,0.0,"March 22, 2023",,,,,
9788090825734.0,2024-08-12 02:42:41,Zámecká zahrada Rájec nad Svitavou by Lenka Křesadlová,0.0,0.0,0.0,"January 1, 2023",,,,,
9788090880115.0,2024-08-12 02:44:59,Zcela legální daňové triky 2024 by Miloslav Hnátek,3.0,1.0,0.0,"January 15, 2024",,,,,
9788074705106.0,2024-08-12 02:47:22,V zajetí obrazů: Vizuální politika 21. století by Andrea Průchová Hrůzová,4.5,2.0,0.0,"January 1, 2024",,,,,
9788011029623.0,2024-08-12 02:47:29,Je všechno dobrý? by Marie Kieslowski,0.0,0.0,0.0,"January 1, 2023",,,,,
9788072605804.0,2024-08-12 02:47:43,Bican proti Čepičkovi: Fotbal ve stalinistickém Československu by Zdeněk Zikmund,3.0,2.0,0.0,"January 1, 2023",,,,,
9788087259597.0,2024-08-12 02:47:48,Smrt umělce. Ať žijí pomocnice! by Tereza Stejskalová,3.54,13.0,2.0,"January 1, 2023",,,,,
9788027130658.0,2024-08-12 02:47:55,Praha v proměnách času by Petr Sojka,3.75,4.0,2.0,"October 26, 2023",,,,,
9788027519569.0,2024-08-12 02:48:10,Být Homérem po Joyceovi by Jiří Trávníček,0.0,0.0,0.0,"January 1, 2024",,,,,
9788027517893.0,2024-08-12 02:50:32,Osud a Výlety páně Broučkovy: opery Janáčkových nadějí a zklamání = Fate & The Excursions of Mr Brouček: Janáček’s operas of hope and disappointment by Jirí Zahrádka,0.0,0.0,0.0,"January 1, 2023",,,,,
9788057046998.0,2024-08-12 02:50:42,"Tvorím, teda som: 200 hier a cvičení na rozvoj kreatívneho potenciálu by Katarína Baranová",0.0,0.0,0.0,"January 1, 2023",,,,,
9788076940284.0,2024-08-12 02:53:04,Karel Klostermann a zrod Šumavy by Veronika Faktorová,3.0,1.0,0.0,"January 1, 2023",,,,,
9788090663886.0,2024-08-12 02:53:48,Nejžhavější sen pod Sluncem by Jan Mlynář,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027136155.0,2024-08-12 02:53:52,Fantastická zahrádka na balkoně by Kolektiv,5.0,3.0,1.0,"March 20, 2023",,,,,
9788027135332.0,2024-08-12 02:53:56,Dokonalá paměť by Jakub Pok,4.67,3.0,0.0,"January 1, 2023",,,,,
9788076751378.0,2024-08-12 02:54:00,Jak to chodí u opic by Jan Zrzavý,4.0,2.0,0.0,"April 23, 2024",,,,,
9788088168713.0,2024-08-12 02:54:04,Domain Name System: Principy fungování DNS a praktické otázky spojené s jeho používáním by Pavel Satrapa,0.0,0.0,0.0,"November 1, 2023",,,,,
9788020033697.0,2024-08-12 02:54:08,"Republika mezi rovností, růzností a jednotou by Jan Kober",0.0,0.0,0.0,"January 1, 2023",,,,,
9788072986286.0,2024-08-12 02:54:13,Může filosofie zaniknout? by Jan Patočka,0.0,0.0,0.0,"January 1, 2024",,,,,
9788011033620.0,2024-08-12 02:54:15,Radio 1: Život v éteru by Jana Kománková,4.11,9.0,2.0,"August 7, 2023",,,,,
9788070367322.0,2024-08-12 02:54:22,Fotografie práce a zahálky by Pavlína Vogelová,3.0,2.0,1.0,"January 1, 2023",,,,,
9788026448860.0,2024-08-12 02:54:41,Skutečné zločiny v Praze a okolí by Ivana Žáková,4.11,9.0,1.0,"September 21, 2023",,,,,
9788024651576.0,2024-08-12 02:57:03,Zvířata a jejich lidé by Milena Lenderová,4.67,3.0,0.0,"January 1, 2023",,,,,
9788088494065.0,2024-08-12 02:57:06,Organizační porno by Aneta Martinek,3.7600000000000002,125.0,14.0,"September 1, 2023",,,,,
9788088421047.0,2024-08-12 02:57:18,"Pražské hřbitovy, pohřebiště a sepulkrální památky by Jana Tischerová",0.0,0.0,0.0,"January 1, 2023",,,,,
9788026725862.0,2024-08-12 02:57:26,Umění vnímat design pro děti a rodiče by Michal Třeštík,4.75,4.0,0.0,"January 1, 2023",,,,,
9788074655937.0,2024-08-12 02:57:28,Dějepis mezi vědou a vyprávěním by David Černín,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024651781.0,2024-08-12 02:59:45,"Baden, Kostolac, Vucedol and Vinkovci: The Late Eneolithic, Transition Period, and Early Bronze Age in the Carpathian Basin and the Western Balkans by Želimir Brnic",0.0,0.0,0.0,"January 3, 2024",,,,,
9788080905057.0,2024-08-12 02:59:50,Škola nie je výchovný tábor by Mária Belešová,3.0,6.0,0.0,"February 15, 2023",,,,,
9788027135677.0,2024-08-12 03:00:07,Zdravé hranice úspěchu by Marian Jelínek,4.0,1.0,0.0,"March 4, 2023",,,,,
9788072616008.0,2024-08-12 03:00:11,Umění neúspěchu: Jak přežít úspěchy druhých a být šťastný v nešťastné době by Josef Hynek,4.0,1.0,0.0,"March 16, 2023",,,,,
9788020034571.0,2024-08-12 03:00:13,Počátky Československé republiky 3 by Jan Kober,0.0,0.0,0.0,"January 1, 2024",,,,,
9788027108398.0,2024-08-12 03:00:44,Manuál běžce by Pavel Červinka,3.0,1.0,0.0,"January 1, 2023",,,,,
9788027801404.0,2024-08-12 03:00:49,Temné radosti predátorů by Viktorín Šulc,5.0,2.0,0.0,"October 18, 2023",,,,,
9788026451273.0,2024-08-12 03:00:51,Skutečné zločiny na Ostravsku 2 by Ivana Žáková,4.33,3.0,0.0,"January 1, 2024",,,,,
9788027608263.0,2024-08-12 03:00:54,Šaman ze země mamutů by Pavel Radosta,4.0,2.0,0.0,"January 1, 2023",,,,,
9788024649412.0,2024-08-12 03:00:55,Václav Havel’s Meanings: His Key Words and Their Legacy by David Danaher,0.0,0.0,0.0,"June 7, 2024",,,,,
9788074974526.0,2024-08-12 03:00:59,"Francouzské prohry (Stoletá válka, #1) by Jiří Kovařík",5.0,1.0,0.0,"January 1, 2023",,,,,
9788087866696.0,2024-08-12 03:01:10,Krajem blanických rytířů by Zuzana Koubková,2.0,2.0,1.0,"January 1, 2023",,,,,
9788075686459.0,2024-08-12 03:01:13,Kořist a žold 1395 by Jaroslav  Ráček,3.0,2.0,1.0,"January 1, 2023",,,,,
9788025366417.0,2024-08-12 03:01:16,Znamení Padlých by Michal Sirotek,4.0,2.0,0.0,"February 22, 2024",,,,,
9788025363881.0,2024-08-12 03:01:19,"Balada mrtvého světa (Ozvěny Zlomu, #1) by Alžběta Bílková",4.25,105.0,24.0,"September 7, 2023",,,,,
9788076618732.0,2024-08-12 03:01:22,"Pád temnoty (Arila, #4) by Radek Starý",4.27,37.0,3.0,"November 20, 2023",,,,,
9788020462602.0,2024-08-12 03:01:25,O kočkách a kocourech by Josef Schwarz,3.0,1.0,0.0,"November 11, 2023",,,,,
9788026446415.0,2024-08-12 03:01:27,Moje upřímná posedlost jménem anorexie by Petra Lukešová,3.43,21.0,6.0,"January 1, 2023",,,,,
9788076616769.0,2024-08-12 03:01:29,Zvonkohra by Eliška Václavíková,4.39,301.0,48.0,"February 20, 2023",,,,,
9788025362471.0,2024-08-12 03:01:33,Léto mezi řádky by Alena Štraubová,4.26,388.0,59.0,"May 4, 2023",,,,,
9788076914117.0,2024-08-12 03:01:39,Malá magická katastrofa by Štěpán Bartoš,4.0,2.0,1.0,"June 17, 2024",,,,,
9788076617254.0,2024-08-12 03:01:41,"Síla obsidiánu (Tajemství obsidiánu, #3) by Petra Martišková",4.0,33.0,4.0,"May 8, 2023",,,,,
9788076910706.0,2024-08-12 03:01:43,Království v kameni by Nela Mičková,3.95,20.0,1.0,"July 1, 2023",,,,,
9788024293233.0,2024-08-12 03:01:45,Za pět minut zvoní by Michaela Merglová,3.75,71.0,11.0,"January 1, 2024",,,,,
9788024287744.0,2024-08-12 03:01:49,Dokud dýchám by Aleš Novotný,4.21,61.0,5.0,"April 1, 2023",,,,,
9788025367094.0,2024-08-12 03:01:53,Lásky čas by Adéla Rosípalová,4.44,208.0,49.0,"April 18, 2024",,,,,
9788026725442.0,2024-08-12 03:01:58,Krutý měsíc by Jana Jašová,4.43,77.0,7.0,"November 2, 2023",,,,,
9788025363188.0,2024-08-12 03:02:00,Noc pro chrliče by Filip Kalčák,3.35,17.0,4.0,"July 20, 2023",,,,,
9788076616721.0,2024-08-12 03:02:03,Převzetí by Vojtěch Záleský,3.35,31.0,12.0,"March 20, 2023",,,,,
9788000070100.0,2024-08-12 03:02:08,Celý den drobně prší: Výbor z deníků 1020-1937 by Jaroslav Foglar,3.0,1.0,1.0,"April 6, 2023",,,,,
9788076617032.0,2024-08-12 03:02:10,Poslední člověk na planetě Zemi by Denisa Černá,4.04,26.0,7.0,"May 1, 2023",,,,,
9788024291741.0,2024-08-12 03:02:13,Letní bouřky by Klára Pospíšilová,4.03,204.0,33.0,"July 24, 2023",,,,,
9788076914575.0,2024-08-12 03:02:18,"Hlava, nebo orel (Bohemian Royals, #3) by Lena Valenová",4.44,9.0,5.0,"May 6, 2024",,,,,
9788076509528.0,2024-08-12 03:02:20,Dominik lže! by Patrik Madle,0.0,0.0,0.0,"March 24, 2023",,,,,
9788076374003.0,2024-08-12 03:02:23,Fosilie by Michal Kašpárek,4.03,468.0,51.0,"September 20, 2023",,,,,
9788027801169.0,2024-08-12 03:02:26,Hlubiny města by Kristýna Sněgoňová,3.8,44.0,13.0,"January 1, 2023",,,,,
9788076374010.0,2024-08-12 03:02:29,Neviditelné řemeslo: Tajemství redakční práce by Jakub Sedláček,4.4,30.0,2.0,"October 1, 2023",,,,,
9788076374638.0,2024-08-12 03:02:31,Letnice by Miroslav Hlaučo,4.36,42.0,12.0,"January 1, 2024",,,,,
9788088437147.0,2024-08-12 03:02:34,Velký průšvih by Anna Beatrix Bártová,3.67,6.0,1.0,"January 1, 2023",,,,,
9788026724599.0,2024-08-12 03:02:37,Vraní oko by Michaela Klevisová,4.24,235.0,17.0,"March 28, 2023",,,,,
9788024953618.0,2024-08-12 03:02:41,Muž vdaných žen by Alex Walló,5.0,3.0,0.0,"March 1, 2024",,,,,
9788075304131.0,2024-08-12 03:02:43,Země pod nohama (road poem) by Slavomír Kudláček,4.0,1.0,0.0,"January 1, 2023",,,,,
9788026725114.0,2024-08-12 03:02:45,Kafe a chlup: Příběhy z kočičí kavárny by Michaela  Šalé,3.88,8.0,2.0,"January 1, 2023",,,,,
9788074434914.0,2024-08-12 03:05:00,Epocha žárovky by Martin Dytko,3.0,4.0,0.0,"January 1, 2023",,,,,
9788076910997.0,2024-08-12 03:05:03,Transmelancholie by Zašek,4.31,16.0,3.0,"September 11, 2023",,,,,
9788088635185.0,2024-08-12 03:05:10,Polibek Choroby by Tom Gottwald,3.25,8.0,2.0,"July 31, 2023",,,,,
9788088488293.0,2024-08-12 03:05:12,Káva každé půlnoci by Theresa Black,4.14,42.0,13.0,"January 1, 2023",,,,,
9788027912841.0,2024-08-12 03:05:15,Smrt šumavského poustevníka by Vlastimil Vondruška,4.2,5.0,1.0,"January 1, 2024",,,,,
9788024950839.0,2024-08-12 03:05:20,Životní (s)milníky by Jitka Slavíková,0.0,0.0,0.0,"June 1, 2023",,,,,
9788075212214.0,2024-08-12 03:05:22,Básně by Petr Borkovec,5.0,1.0,0.0,"January 1, 2023",,,,,
9788088396161.0,2024-08-12 03:05:24,Klošár aneb Co si mamlasové povídali by Jiří Kratochvil,4.0,2.0,0.0,"January 1, 2023",,,,,
9788074763502.0,2024-08-12 03:05:26,Souhvězdí slona by Ivo Skopal,0.0,0.0,0.0,"July 12, 2024",,,,,
9788076509412.0,2024-08-12 03:05:29,Vraždy na Dvojce by Ondřej Fanta,4.33,3.0,0.0,"January 1, 2023",,,,,
9788011038182.0,2024-08-12 03:05:31,20 let slam poetry: Nejlepší česká slam poetry 2003-2023 by Tomáš T. Kůs,4.5,2.0,1.0,"January 1, 2023",,,,,
9788074435218.0,2024-08-12 03:05:35,Komunitní rozměr by Olga Wawracz,4.29,7.0,0.0,"May 9, 2024",,,,,
9788024294148.0,2024-08-12 03:05:39,Octobriana by Marek Berger,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024952246.0,2024-08-12 03:05:42,Rozmarná Anglie aneb Nikdy není tak zle by Alena Damijo,4.67,6.0,0.0,"January 1, 2023",,,,,
9788074434907.0,2024-08-12 03:05:44,Křížeček na čelo by Eva Marie Růžena,3.0,9.0,1.0,"January 1, 2023",,,,,
9788027904716.0,2024-08-12 03:05:47,"Pařát smrtky (Detektivní případy mnicha Blasia, #2) by Jan  Bauer",0.0,0.0,0.0,"January 1, 2023",,,,,
9788076950535.0,2024-08-12 03:05:50,Obchodníci s dětmi by Hana Hindráková,2.67,3.0,0.0,"January 1, 2023",,,,,
9788088436096.0,2024-08-12 03:05:52,Dvě prázdná místa by Zuzana Holčíková,3.78,9.0,1.0,"January 1, 2023",,,,,
9788088482178.0,2024-08-12 03:05:54,"Orfee, by Dominik Melichar",5.0,1.0,0.0,"January 1, 2023",,,,,
9788027519552.0,2024-08-12 03:05:56,Tropické noci by Jakub Fránek,3.9,21.0,5.0,"March 28, 2024",,,,,
9788024951300.0,2024-08-12 03:06:00,Kapitánova čest by Lucie Jehličková,3.0,2.0,0.0,"August 1, 2023",,,,,
9788088346265.0,2024-08-12 03:06:06,Začarovaná sezóna by Radmila Tomšů,4.0,1.0,0.0,"January 1, 2023",,,,,
9788088346234.0,2024-08-12 03:06:10,Elektrickej strom by Jarmila Kašparová,4.46,13.0,3.0,"June 26, 2023",,,,,
9788024284439.0,2024-08-12 03:06:15,"Vodní hrob (Novinář Terence, #7) by Martin Goffa",3.25,16.0,2.0,"January 6, 2023",,,,,
9788027913220.0,2024-08-12 03:06:18,Tajemství domu v L. by Šárka Andrlová,3.0,11.0,0.0,"January 1, 2024",,,,,
9788088406679.0,2024-08-12 03:06:19,Hodina dějepichu by Jan Studnička,4.61,23.0,2.0,"January 1, 2023",,,,,
9788090820548.0,2024-08-12 03:06:23,Melancholic Rodeo by Michaela Fenkl,2.0,1.0,0.0,"January 1, 2023",,,,,
9788027801923.0,2024-08-12 03:06:26,Socipat by D. B. Peck,4.67,3.0,0.0,"May 25, 2024",,,,,
9788076950283.0,2024-08-12 03:06:28,Paní na Svojanově: Láska pevnější než kámen by Jaroslava Černá,1.0,2.0,2.0,"January 1, 2023",,,,,
9788072605569.0,2024-08-12 03:06:30,S prominutím řečeno by Michael Žantovský,3.92,24.0,4.0,"January 1, 2023",,,,,
9788024287348.0,2024-08-12 03:06:33,Déjà vu by David Urban,3.33,12.0,0.0,"January 1, 2023",,,,,
9788024951249.0,2024-08-12 03:06:35,Feťáci by Eva Dolejšová,4.6,5.0,1.0,"August 1, 2023",,,,,
9788090889804.0,2024-08-12 03:06:40,Kastelán by Maximilián Kavalír,2.0,1.0,1.0,"January 1, 2023",,,,,
9788027520138.0,2024-08-12 03:06:42,"Nejasné hranice (Cyklus Kchrat, #1) by Marie Domská",3.26,19.0,8.0,"March 28, 2024",,,,,
9788076373990.0,2024-08-12 03:06:45,Rozložíš paměť by Marek Torčík,4.37,719.0,84.0,"January 1, 2023",,,,,
9788088482093.0,2024-08-12 03:06:52,Tvrdá data by Martin Trdla,4.0,1.0,0.0,"January 1, 2023",,,,,
9788075885395.0,2024-08-12 03:06:53,Kdo má pod čepicí a jiné povídky by Marie Rejfová,3.8,15.0,4.0,"October 30, 2023",,,,,
9788024297576.0,2024-08-12 03:06:58,Kolem dokola by Lucie Hušková,4.39,18.0,1.0,"May 1, 2024",,,,,
9788025744444.0,2024-08-12 03:07:00,Život na pavoučím vlákně by Anna Strnadová,0.0,0.0,0.0,"January 1, 2024",,,,,
9788024292182.0,2024-08-12 03:07:04,Po stopách zločinů by Alena Mornštajnová,3.79,19.0,1.0,"October 1, 2023",,,,,
9788027518142.0,2024-08-12 03:07:05,Vážný román by Pavel Zajíc,4.0,2.0,0.0,"January 1, 2023",,,,,
9788026452065.0,2024-08-12 03:07:08,Deník holky z lékárny 2 by Martina Lachnittová,3.0,1.0,0.0,"May 13, 2024",,,,,
9788075465269.0,2024-08-12 03:07:10,Ztracena v čase by Lucie Kunešová,3.8,5.0,0.0,"April 17, 2024",,,,,
9788087720257.0,2024-08-12 03:07:12,"Hector (Jezdci apokalypsy, #4) by Marcy Jell",3.97,32.0,4.0,"February 1, 2024",,,,,
9788025744062.0,2024-08-12 03:07:15,Trosky Země by Petr Heteša,0.0,0.0,0.0,"April 30, 2024",,,,,
9788090856820.0,2024-08-12 03:07:20,Haloklina by Jakub Strouhal,5.0,7.0,2.0,"January 1, 2023",,,,,
9788027518043.0,2024-08-12 03:07:23,Transfer by Bianca Bellová,3.37,78.0,8.0,"January 1, 2023",,,,,
9788027724376.0,2024-08-12 03:07:26,Sudetenland by Leoš Kyša,3.72,327.0,46.0,"September 27, 2023",,,,,
9788088363385.0,2024-08-12 03:07:30,Gaslighter by Markéta Harasimová,3.0,1.0,0.0,"January 1, 2023",,,,,
9788027801121.0,2024-08-12 03:07:38,"Hon (Tanec papírových draků, #2) by Petr Brožovský",4.0,13.0,4.0,"April 30, 2023",,,,,
9788026724919.0,2024-08-12 03:07:40,"Kde jsi, když nejsi by Radka Třeštíková",3.8,605.0,57.0,"June 1, 2023",,,,,
9788027514502.0,2024-08-12 03:07:44,Doba chemlonová by Jaromír Marek,3.37,19.0,2.0,"January 1, 2023",,,,,
9788088635062.0,2024-08-12 03:07:51,Pomiluj smrt by Veronika Fiedlerová,4.13,16.0,2.0,"January 1, 2023",,,,,
9788088268734.0,2024-08-12 03:07:54,Pstruh je nehybný by Roman Szpuk,4.0,1.0,0.0,"January 1, 2023",,,,,
9788075884497.0,2024-08-12 03:07:55,Bastard by Jaroslav Mostecký,4.33,6.0,0.0,"April 18, 2023",,,,,
9788088467816.0,2024-08-12 03:08:03,Balada pro Emily by Jarmila Stráníková,3.9,31.0,6.0,"October 21, 2023",,,,,
9788088635536.0,2024-08-12 03:08:05,Program Nosferatu by Miroslav Pech,4.0,11.0,3.0,"February 26, 2024",,,,,
9788090856844.0,2024-08-12 03:08:07,Tetam by Petya Stach,4.0,2.0,0.0,"January 1, 2023",,,,,
9788027801329.0,2024-08-12 03:08:09,Mirzova vize by Josef Pecinovský,3.55,22.0,2.0,"August 25, 2023",,,,,
9788025741467.0,2024-08-12 03:08:11,Jak jsem rodila indiánského syna z kmene Čerokí by Danka Štoflová,4.37,43.0,8.0,"January 1, 2023",,,,,
9788076018723.0,2024-08-12 03:08:13,Zapomenutá by Jiří Klečka,3.63,16.0,4.0,"October 23, 2023",,,,,
