DK_isbn,DK_date,DK_titul,DK_tags,DK_Chci_si_koupit,DK_rating,DK_ratings_count,DK_Přečtených,DK_Chystám_se_číst,DK_Právě_čtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Doporučených,DK_dalších_seznamech
9788027724017,2024-04-29 03:10:27,Gump: Jsme dvojka,"['Literatura česká', 'Příroda, zvířata', 'Příběhy', 'psi', 'zfilmováno', 'příběhy o psech', 'člověk a pes', 'charitativní činnost', 'podle skutečných událostí', 'vypráví pes', 'o natáčení filmu']",27.0,84.0,118.0,180.0,67.0,4.0,75.0,98.0,9.0,6.0
9788011038038,2024-04-29 03:10:28,Babička Is Not Dead,"['Novely', 'Pro ženy', 'Literatura česká']",2.0,68.0,15.0,20.0,7.0,,3.0,2.0,1.0,
9788074565441,2024-04-29 03:10:28,Bílá jako sůl,"['Romány', 'Literatura česká', 'Sci-fi']",3.0,88.0,19.0,24.0,11.0,,,42.0,2.0,
9788024952291,2024-04-29 03:10:29,Věci mezi lidmi a byty,"['Novely', 'Literatura česká']",6.0,91.0,13.0,13.0,21.0,1.0,2.0,38.0,1.0,
9788076911215,2024-04-29 03:09:52,Devatero hádek,"['Povídky', 'Osobní rozvoj a styl', 'Pohádky', 'pohádky', 'mýty a legendy', 'láska', 'humor', 'partnerské vztahy', 'psychoanalýza', 'manželství', 'rozvoj osobnosti, osobní rozvoj', 'autorské ilustrace']",2.0,63.0,6.0,7.0,,,,1.0,,
9788088067726,2024-04-29 03:09:52,Jiný kraj,"['Povídky', 'Literatura česká', 'Fantasy', 'povídky', 'hororové povídky', 'české povídky', 'česká fantastika']",19.0,83.0,48.0,50.0,35.0,,6.0,47.0,3.0,3.0
9788076910997,2024-04-29 03:09:53,Transmelancholie aneb Jak Franc Bašta k lásce přišel,"['Romány', 'Fantasy', 'česká literatura', 'transplantace']",6.0,98.0,8.0,12.0,14.0,1.0,3.0,27.0,,1.0
9788076911208,2024-04-29 03:09:53,"Zastav se, než skočíš!","['Novely', 'Literatura česká', 'psychická traumata', 'trauma']",6.0,60.0,7.0,8.0,15.0,,,39.0,1.0,
9788076911833,2024-04-29 03:09:53,"Láska, smutek, temnota","['Literatura česká', 'Poezie']",1.0,70.0,4.0,7.0,,,1.0,,,
9788076910911,2024-04-29 03:09:54,Rozchodové řízení,"['Humor', 'Romány', 'Literatura česká', 'sex', 'láska', 'satira', 'humor', 'česká literatura', 'thrillery', 'romantika', 'humoristické romány', 'fiktivní deníky', 'pro dospívající mládež (young adult)']",49.0,73.0,73.0,81.0,153.0,2.0,4.0,64.0,10.0,1.0
9788076900554,2024-04-29 03:09:54,Já papír vím o stromech…,['Poezie'],,96.0,5.0,5.0,2.0,1.0,,6.0,,
9788076900578,2024-04-29 03:09:55,Cokoli píšu,"['Literatura česká', 'Poezie']",,80.0,1.0,2.0,,,,2.0,,
9788076900592,2024-04-29 03:09:55,Obsah ticha,['Poezie'],,100.0,1.0,1.0,1.0,,,2.0,,
9788027517602,2024-04-29 03:09:55,Století na vlnách,"['Romány', 'Literatura česká', 'Historie', 'historie, dějiny', 'Rusko', '20. století', '20.-21. století', 'Finsko', 'NATO (Severoatlantická aliance)', 'historie a fakta', 'tygři', 'české romány']",6.0,68.0,24.0,34.0,39.0,,4.0,33.0,,
9788076900608,2024-04-29 03:09:55,Nezoufejte!,"['Literatura česká', 'Poezie']",,70.0,2.0,5.0,1.0,,,2.0,,
9788076842052,2024-04-29 03:09:56,Koniáš & Bakly,"['Romány', 'Literatura česká', 'Fantasy', 'česká fantasy']",8.0,87.0,65.0,93.0,23.0,4.0,7.0,81.0,5.0,2.0
9788087720233,2024-04-29 03:09:56,Ricci,"['Pro ženy', 'Literatura česká', 'Erotika', 'mafie', 'erotika', 'romance']",8.0,86.0,163.0,213.0,32.0,2.0,7.0,134.0,5.0,5.0
9788087720257,2024-04-29 03:09:56,Hector,"['Pro ženy', 'Literatura česká', 'Erotika', 'erotika']",7.0,83.0,79.0,116.0,24.0,2.0,7.0,97.0,4.0,5.0
9788020721754,2024-04-29 03:09:57,Osudy dobrého vojáka Švejka,"['Humor', 'Romány', 'Literatura česká', 'první světová válka (1914–1918)', 'humor', 'zfilmováno', 'armáda', 'Rakousko-Uhersko', 'antimilitarismus', 'vojenští duchovní', 'vojáci', 'Švejk', 'pikareskní romány', 'čeští vojáci v 1. světové válce']",39.0,86.0,1381.0,2146.0,291.0,43.0,140.0,800.0,138.0,24.0
9788074434983,2024-04-29 03:09:57,Na cvičišti. Bojiště,"['Literatura česká', 'Poezie']",5.0,83.0,12.0,13.0,5.0,1.0,,3.0,3.0,
9788027518043,2024-04-29 03:09:58,Transfer,"['Novely', 'Romány', 'Literatura česká']",17.0,69.0,80.0,101.0,72.0,4.0,20.0,42.0,4.0,
9788088488491,2024-04-29 03:09:40,Obojek,"['Romány', 'Literatura česká', 'Sci-fi', 'BDSM', 'válečné sci-fi', 'české sci-fi', 'dramata']",13.0,88.0,24.0,23.0,15.0,,1.0,30.0,4.0,
9788075212153,2024-04-29 03:09:41,Zbabělé zápisky z ukrajinské války,"['Válečné', 'Literatura česká', 'Žurnalistika, publicistika', 'válka na Ukrajině (2022 - )']",3.0,63.0,8.0,8.0,15.0,1.0,,2.0,,
9788074535277,2024-04-29 03:09:41,Návrat,"['Romány', 'Literatura česká', 'Fantasy', 'Pro děti a mládež']",4.0,80.0,12.0,12.0,4.0,,1.0,1.0,,
9788026448464,2024-04-29 03:09:41,Deníček Camille G: Troječka,"['Humor', 'Literatura česká', 'Příběhy']",2.0,80.0,18.0,15.0,6.0,,3.0,40.0,,
9788024951416,2024-04-29 03:09:42,Ďábelská tvář,"['Pro ženy', 'Literatura česká', 'Historické romány', 'Anglie', 'pro ženy', '16. století', 'Francie']",14.0,82.0,65.0,106.0,56.0,,7.0,52.0,8.0,2.0
9788027139644,2024-04-29 03:09:42,Jedinečná svatá,"['Povídky', 'Literatura slovenská', 'slovenská literatura']",,100.0,2.0,5.0,4.0,,,2.0,,
9788075117571,2024-04-29 03:09:42,Abeceda,"['Literatura česká', 'Poezie', 'avantgarda', 'poezie']",4.0,72.0,39.0,76.0,11.0,,1.0,4.0,1.0,
9788026511472,2024-04-29 03:09:43,Můj rok 1982,"['Literatura česká', 'Literatura naučná', 'Historie', 'rok 1982']",1.0,63.0,6.0,11.0,2.0,,1.0,1.0,,
9788088635185,2024-04-29 03:09:43,Polibek Choroby,"['Literatura česká', 'Sci-fi']",20.0,76.0,28.0,27.0,31.0,,4.0,13.0,4.0,
9788011024864,2024-04-29 03:09:44,Pojedu jednou na dalekou Jávu / Suatu Hari Aku akan Pergi ke Jawa yang Jauh,"['Fejetony, eseje', 'Literatura česká', 'Poezie', 'Indonésie', 'dvojjazyčná vydání', 'indonéština']",,73.0,3.0,3.0,2.0,,,2.0,,
9788087761984,2024-04-29 03:09:44,Asterion: Úsvit nových bohů,"['Povídky', 'Literatura česká', 'Fantasy', 'Asterion (fantasy svět)']",3.0,100.0,1.0,1.0,4.0,,,1.0,,
9788027518128,2024-04-29 03:09:44,Vyhoření,"['Romány', 'Literatura česká']",18.0,80.0,48.0,58.0,74.0,6.0,8.0,6.0,2.0,4.0
9788027518111,2024-04-29 03:09:45,Taneční hodiny dělníků dřevařského závodu,"['Literatura česká', 'Poezie']",,100.0,2.0,2.0,3.0,,,,,1.0
9788027517619,2024-04-29 03:09:45,Pláňata,"['Romány', 'Literatura česká']",98.0,81.0,663.0,863.0,412.0,25.0,223.0,185.0,13.0,8.0
9788027517909,2024-04-29 03:09:45,Němé duše,"['Literatura česká', 'Fantasy']",15.0,70.0,68.0,69.0,67.0,10.0,13.0,70.0,5.0,3.0
9788088503118,2024-04-29 03:17:58,Pátečníci na fotografiích Karla Čapka,"['Literatura česká', 'Historie', 'dobové, historické fotografie']",4.0,80.0,1.0,1.0,1.0,,,,,
9788088436126,2024-04-29 03:18:00,Jak přežít násilný útok,"['Literatura naučná', 'Politologie, mezinárodní vztahy', 'Sociologie, společnost', 'terorismus']",,90.0,2.0,2.0,,,,,,
9788020462893,2024-04-29 03:18:01,Střední Brdy: Krajina neznámá,"['Literatura naučná', 'Historie', 'pověsti', 'Brdy', 'české pověsti', 'Podbrdsko']",8.0,95.0,11.0,14.0,10.0,,,9.0,1.0,
9788024648484,2024-04-29 03:18:02,Amerika v proměnách staletí,"['Literatura naučná', 'Historie', 'Encyklopedie']",5.0,80.0,7.0,11.0,3.0,,,6.0,1.0,
9788072985562,2024-04-29 03:20:00,Přátelské tváře matematiky,"['Filozofie', 'Přírodní vědy', 'Matematika a logika']",,100.0,1.0,2.0,2.0,,,,,
9788075543745,2024-04-29 03:20:01,Cestovní náhrady v 321 příkladech,"['Literatura naučná', 'Ekonomie a obchod', 'Právo', 'cestovní náhrady']",,100.0,1.0,1.0,1.0,,,,,
9788070367322,2024-04-29 03:20:01,Fotografie práce a zahálky,"['Literatura česká', 'Obrazové publikace', 'Umění', 'fotografické publikace']",1.0,40.0,1.0,1.0,2.0,,,1.0,,
9788090804197,2024-04-29 03:20:02,Cesty Vlachů: Mysterium Antonia z Florencie,"['Esoterika, astrologie, okultismus', 'Literatura naučná', 'Historie', 'alchymie', 'Jizerské hory', 'Krkonoše', 'Jeseníky', 'drahé kovy', 'Lužické hory']",4.0,100.0,2.0,1.0,3.0,,,4.0,1.0,1.0
9788090841512,2024-04-29 03:20:02,Zrození metropole,"['Literatura naučná', 'Obrazové publikace', 'Historie', 'Ostrava']",4.0,87.0,3.0,7.0,5.0,,,2.0,,
9788090739895,2024-04-29 03:20:03,Nemovité věci v daních,"['Literatura naučná', 'Ekonomie a obchod']",,60.0,1.0,1.0,1.0,1.0,,1.0,,
9788026219408,2024-04-29 03:20:03,Terapie mezi stromy,"['Literatura naučná', 'Příroda, zvířata', 'Psychologie a pedagogika']",5.0,98.0,10.0,7.0,13.0,,1.0,4.0,1.0,
9788026219965,2024-04-29 03:20:04,Rozvoj mentální kondice,"['Literatura česká', 'Osobní rozvoj a styl']",1.0,47.0,3.0,3.0,1.0,,2.0,2.0,,
9788020614605,2024-04-29 03:13:29,Na vlnách sektu a nikotinu,"['Romány', 'Literatura česká', 'pro muže']",8.0,47.0,3.0,3.0,10.0,,,,,
9788076509412,2024-04-29 03:13:29,Vraždy na Dvojce,"['Detektivky, krimi', 'Literatura česká', 'detektivní a krimi romány', 'české krimi', 'české detektivky']",7.0,75.0,19.0,25.0,31.0,2.0,5.0,35.0,,
9788076900370,2024-04-29 03:13:30,Úzkost je rozkoš I/II: s posvátným hrncem na hlavě,"['Literatura česká', 'Poezie']",6.0,100.0,2.0,3.0,7.0,,,8.0,,
9788088482086,2024-04-29 03:13:30,Drudenheim,"['Literatura česká', 'Příběhy', 'česká literatura', 'Sudety']",,80.0,2.0,2.0,,,1.0,,,
9788076509573,2024-04-29 03:13:30,CoolMom in da house,"['Humor', 'Povídky', 'Literatura česká', 'humor', 'mateřství', 'rodičovská dovolená']",6.0,73.0,9.0,10.0,15.0,1.0,,,1.0,
9788076509832,2024-04-29 03:13:31,"Všechno, co jsem zapomněla","['Pro ženy', 'Literatura česká', 'Poezie']",10.0,86.0,25.0,23.0,13.0,,,4.0,4.0,
9788011024000,2024-04-29 03:13:31,Hrdinové covidu aneb Mezi laboratoří a vlivem,"['Zdraví', 'koronavirus, covid-19']",2.0,70.0,2.0,3.0,2.0,,2.0,,,
9788090845718,2024-04-29 03:13:31,Grimoár,"['Literatura slovenská', 'Fantasy']",1.0,80.0,1.0,2.0,1.0,,,2.0,,
9788076508934,2024-04-29 03:13:32,Sídliště Svět,"['Literatura česká', 'Příběhy', 'česká literatura', 'bezdomovci', 'tajemství', 'rodinné vztahy', 'knihovny']",11.0,83.0,35.0,47.0,40.0,,12.0,38.0,4.0,
9788088456094,2024-04-29 03:13:32,Kudy? Tudy!,"['Literatura česká', 'Biografie a memoáry']",1.0,87.0,9.0,11.0,6.0,1.0,4.0,4.0,,
9788086158730,2024-04-29 03:13:32,Když je v noci zima,"['Literatura česká', 'Poezie', 'prvotina']",,100.0,2.0,2.0,,,,,,
9788075512918,2024-04-29 03:13:32,O naplněné lásce mezi člověkem a psem,"['Literatura česká', 'Biografie a memoáry', 'Příroda, zvířata', 'psi', 'knírač', 'člověk a pes']",2.0,100.0,1.0,1.0,4.0,,,,,
9788087780336,2024-04-29 03:13:33,Povídání u povidel / O vakeriben paš o lekvaris,"['Literatura česká', 'Pro děti a mládež', 'Příběhy', 'dvojjazyčná vydání', 'romština', 'pro děti od 6 let', 'romská literatura']",,80.0,3.0,3.0,6.0,,,,,2.0
9788074762628,2024-04-29 03:13:33,Bez mezí,"['Literatura česká', 'Poezie']",,60.0,1.0,2.0,,,,1.0,,
9788074762666,2024-04-29 03:13:33,Úterní poledne,"['Romány', 'Literatura česká', 'sex', 'postmoderna', 'New York', 'tajemno', 'milostné romány', 'česká literatura', 'zrada', 'psychologické romány', 'fantazie', 'české romány']",12.0,80.0,13.0,14.0,43.0,,1.0,5.0,1.0,
9788027603893,2024-04-29 03:13:34,Expedice badatele Věnceslava Brábka do devonských krajin s prvními pralesy,"['Dobrodružné', 'Literatura česká', 'Pro děti a mládež', 'české sci-fi', 'pro chlapce']",1.0,80.0,1.0,2.0,,,1.0,2.0,1.0,
9788073255596,2024-04-29 03:13:34,V setmělém horizontu,"['Literatura česká', 'Žurnalistika, publicistika']",,100.0,1.0,2.0,4.0,,,2.0,1.0,
9788082860019,2024-04-29 03:09:14,Na kolenách,"['Romány', 'Pro ženy', 'Literatura slovenská']",1.0,80.0,1.0,1.0,2.0,,1.0,3.0,,
9788024292342,2024-04-29 03:09:15,Zvedá se vítr,"['Horory', 'Literatura česká', 'horory', 'duchové a přízraky', 'povodně', 'jižní Morava', 'české horory', 'Hodonín', 'hurikány a tornáda']",64.0,73.0,315.0,359.0,213.0,20.0,73.0,147.0,14.0,7.0
9788024292120,2024-04-29 03:09:15,Řeka pod hladinou: Vědomím proti času,"['Literatura česká', 'Biografie a memoáry', 'psychologie', 'cestování časem', 'dějiny lidstva', 'minulé životy', 'duchovní literatura', 'české romány']",38.0,72.0,81.0,91.0,142.0,12.0,19.0,60.0,4.0,2.0
9788024951706,2024-04-29 03:09:16,Italské mentolky,"['Pro ženy', 'Literatura česká', 'Příběhy']",12.0,76.0,40.0,47.0,27.0,2.0,12.0,62.0,2.0,2.0
9788088483502,2024-04-29 03:09:16,Psina s princem,"['Romány', 'Pro ženy', 'Literatura česká']",4.0,60.0,9.0,11.0,27.0,,1.0,66.0,,4.0
9788076751286,2024-04-29 03:09:16,"Věci, které září","['Fejetony, eseje', 'Literatura česká', 'Filozofie']",13.0,87.0,6.0,8.0,20.0,,,7.0,,
9788074434976,2024-04-29 03:09:17,Hořím v kameni,"['Literatura česká', 'Poezie']",,80.0,2.0,3.0,,,,,,
9788074434891,2024-04-29 03:09:17,Nějaké ženy a jacísi muži,"['Povídky', 'Literatura česká', 'muži', 'ženy', 'partnerské vztahy', 'vztahy', 'české povídky', 'krizové situace', 'psychologie pohlaví']",,68.0,5.0,4.0,4.0,,,1.0,2.0,1.0
9788090889804,2024-04-29 03:09:18,Kastelán,"['Romány', 'Literatura česká', 'Erotika', 'kasteláni']",2.0,56.0,5.0,4.0,4.0,,,33.0,1.0,
9788088635109,2024-04-29 03:09:18,Zresetuj mě,"['Detektivky, krimi', 'Literatura česká', 'Sci-fi', 'kyberpunk', 'detektivní a krimi romány', 'thrillery', 'napětí', 'akční', 'mysteriózní, mystéria', 'české sci-fi', 'sci-fi']",15.0,84.0,25.0,24.0,23.0,1.0,1.0,49.0,2.0,2.0
9788088635062,2024-04-29 03:09:18,Pomiluj smrt,"['Horory', 'Fantasy', 'Erotika', 'Rakousko-Uhersko']",14.0,83.0,53.0,60.0,27.0,,5.0,28.0,4.0,3.0
9788088067993,2024-04-29 03:09:19,Sešívance: Druhý steh,"['Horory', 'Povídky']",12.0,86.0,14.0,14.0,9.0,3.0,1.0,18.0,2.0,2.0
9788088483472,2024-04-29 03:09:19,Spoutej mě,"['Pro ženy', 'Literatura česká', 'Erotika', 'sex', 'New York', 'erotika', 'romantika', 'policisté', 'kleptomanie']",12.0,69.0,81.0,73.0,79.0,3.0,3.0,98.0,5.0,4.0
9788075211828,2024-04-29 03:09:20,Poslední cestopisy,"['Literatura světová', 'Poezie']",1.0,87.0,19.0,19.0,13.0,,,5.0,1.0,1.0
9788026725039,2024-04-29 03:09:20,Jako tažní ptáci,"['Romány', 'Pro ženy', 'Literatura česká', 'sex', 'láska', 'partnerské vztahy', 'rodinné vztahy', 'tanec', 'výchova', 'romantika', 'psychické problémy', 'psychická traumata', 'emigrace']",4.0,76.0,11.0,12.0,23.0,1.0,,41.0,1.0,1.0
9788024951560,2024-04-29 03:09:20,Perly v botě,"['Humor', 'Literatura česká']",2.0,74.0,13.0,14.0,6.0,,1.0,2.0,,
9788076624931,2024-04-29 03:09:21,"Kniha, kterou posypal hvězdný prach","['Dobrodružné', 'Literatura česká', 'Historické romány', 'Praha', '19. století', 'česká literatura', 'nakladatelství a vydavatelství']",56.0,78.0,113.0,132.0,209.0,3.0,21.0,77.0,7.0,3.0
9788090893801,2024-04-29 03:10:29,Napsáno perem,"['Romány', 'Literatura česká']",2.0,80.0,9.0,10.0,7.0,,1.0,33.0,,2.0
9788086631745,2024-04-29 03:10:29,Točoman se dotáčí,"['Literatura naučná', 'Biografie a memoáry', 'Umění', 'autobiografické prvky', 'režiséři', 'dokumentaristé']",,100.0,1.0,1.0,,,,,1.0,
9788074565489,2024-04-29 03:10:30,Necrobox,"['Romány', 'Literatura česká', 'Sci-fi']",10.0,87.0,34.0,38.0,14.0,,1.0,39.0,3.0,
9788011033576,2024-04-29 03:10:30,Sedmá vražda,"['Thrillery', 'Literatura česká', 'české krimi', 'skutečné kriminální případy']",,80.0,2.0,2.0,,,,,,
9788027606566,2024-04-29 03:10:30,Případ ambiciózního démona,"['Detektivky, krimi', 'Literatura česká', 'Fantasy', 'mýty a legendy']",8.0,78.0,9.0,13.0,22.0,1.0,,41.0,1.0,2.0
9788024653563,2024-04-29 03:10:31,Teorie pohádky: Psychoanalýza Karkulky,"['Literatura naučná', 'Psychologie a pedagogika', 'Pohádky', 'psychoanalýza', 'význam pohádek a mýtů', 'Červená Karkulka']",1.0,100.0,1.0,1.0,1.0,,,,1.0,
9788090814318,2024-04-29 03:10:31,Rodinu si nevybereš,"['Pro ženy', 'Literatura česká']",,40.0,2.0,2.0,1.0,1.0,,,,
9788027151981,2024-04-29 03:10:31,Čerti nejsou,"['Literatura česká', 'Pro děti a mládež', 'Pohádky']",12.0,89.0,18.0,21.0,20.0,1.0,6.0,31.0,1.0,
9788027130658,2024-04-29 03:10:32,Praha v proměnách času,"['Literatura faktu', 'Architektura', 'Cestopisy a místopisy']",,60.0,2.0,3.0,1.0,,,,1.0,
9788011035594,2024-04-29 03:10:32,Ztracenné,"['Pro ženy', 'Literatura česká', 'Osobní rozvoj a styl', 'ženy', 'tajemství', 'sebepoznání, sebepoznávání', 'životní styl']",49.0,88.0,81.0,122.0,116.0,11.0,39.0,47.0,14.0,1.0
9788076893146,2024-04-29 03:10:33,Malej princ,"['Literatura světová', 'Novely', 'Pohádky', 'vesmír', 'přátelství', 'láska', 'pouště', 'Malý princ', 'nářečí, dialekty', 'literární adaptace', 'francouzské pohádky']",2.0,100.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,
9788027722976,2024-04-29 03:10:33,Prokletá Mimzie,"['Romány', 'Literatura česká', 'Pro děti a mládež', 'romantika', 'mysteriózní, mystéria', 'pro dospívající mládež (young adult)']",19.0,78.0,25.0,28.0,41.0,2.0,4.0,66.0,2.0,1.0
9788020618498,2024-04-29 03:10:33,Den navíc,"['Romány', 'Literatura slovenská']",2.0,66.0,6.0,10.0,15.0,,,54.0,,1.0
9788087757260,2024-04-29 03:10:33,Tajemství Křišťálové hory,"['Detektivky, krimi', 'Romány', 'Literatura česká', 'zmizení dětí']",3.0,93.0,14.0,15.0,8.0,2.0,,1.0,,1.0
9788074763106,2024-04-29 03:10:34,1492: Dobytí Granady,"['Dobrodružné', 'Literatura česká', 'Historické romány', 'Španělsko', '15. století', 'Granada', 'Isabela Kastilská, 1451-1504', 'Ferdinand II. Aragonský, 1452-1516', 'historické romány', 'české romány', 'Al-Andalus', 'náboženské poměry']",,88.0,10.0,12.0,9.0,1.0,1.0,2.0,3.0,
9788072157099,2024-04-29 03:10:34,Knihy básní,"['Literatura česká', 'Poezie']",3.0,60.0,1.0,2.0,2.0,1.0,,7.0,,
9788075464781,2024-04-29 03:09:33,Potrhlá dovolená,"['Humor', 'Romány', 'Literatura česká', 'ženy', 'humor', 'dovolená', 'kamarádky', 'humoristické romány']",6.0,77.0,22.0,22.0,34.0,,3.0,55.0,2.0,1.0
9788076560680,2024-04-29 03:09:34,Policajtem snadno a rychle,"['Humor', 'Povídky', 'Literatura česká', 'humor', 'policisté', 'satirické povídky']",,70.0,2.0,2.0,1.0,,,,,
9788024951713,2024-04-29 03:09:34,Kam jede tohle nástupiště,"['Humor', 'Literatura česká', 'Londýn', 'vlaky', 'železniční nádraží']",13.0,78.0,18.0,25.0,38.0,1.0,6.0,46.0,1.0,
9788024951577,2024-04-29 03:09:34,Bobky a fajnový koření,"['Humor', 'Povídky', 'Literatura česká', 'české povídky']",5.0,80.0,13.0,15.0,22.0,1.0,2.0,40.0,,
9788024951256,2024-04-29 03:09:35,Anežka z Kuenringu,"['Literatura česká', 'Historické romány']",8.0,69.0,17.0,28.0,35.0,3.0,9.0,44.0,,1.0
9788074926723,2024-04-29 03:09:35,Z Babylonu do Silicon Valley a zpět?,"['Literatura naučná', 'Sociologie, společnost', 'civilizace', 'společenské vědy', 'dezinformace', 'informační společnost']",1.0,60.0,2.0,2.0,2.0,,,1.0,1.0,
9788024292885,2024-04-29 03:09:35,Srdce z ledu,"['Detektivky, krimi', 'Literatura česká', 'detektivní a krimi romány', 'Jindřichův Hradec', 'české detektivky']",18.0,87.0,83.0,110.0,111.0,3.0,20.0,95.0,4.0,2.0
9788024292861,2024-04-29 03:09:36,Duchové mezi námi,"['Literatura česká', 'Esoterika, astrologie, okultismus', 'Záhady']",6.0,68.0,5.0,5.0,20.0,2.0,,28.0,,
9788087720219,2024-04-29 03:09:36,Lucas,"['Romány', 'Pro ženy', 'Literatura česká', 'mafie', 'erotika', 'thrillery', 'romance']",21.0,85.0,209.0,262.0,80.0,3.0,5.0,158.0,13.0,10.0
9788090832503,2024-04-29 03:09:37,Nevím,"['Fejetony, eseje', 'Literatura česká']",9.0,82.0,39.0,55.0,20.0,1.0,12.0,15.0,2.0,
9788090828995,2024-04-29 03:09:37,13!,"['Povídky', 'Literatura česká', 'humor', 'rozhlasové zpracování', 'české povídky']",23.0,84.0,125.0,161.0,80.0,11.0,52.0,41.0,10.0,4.0
9788072605712,2024-04-29 03:09:37,Toyen,"['Literatura naučná', 'Biografie a memoáry', 'Umění', 'životopisy, biografie', 'Toyen (Marie Čermínová), 1902-1980']",67.0,99.0,40.0,51.0,137.0,12.0,15.0,34.0,3.0,3.0
9788027515967,2024-04-29 03:09:38,Zbabělí hrdinové,"['Povídky', 'Literatura česká', 'české povídky']",9.0,76.0,36.0,46.0,40.0,1.0,,38.0,2.0,
9788027910182,2024-04-29 03:09:38,Sagittarius,"['Detektivky, krimi', 'Literatura česká', 'detektivní a krimi romány', 'české krimi', 'české detektivky']",16.0,92.0,139.0,165.0,64.0,3.0,24.0,64.0,13.0,1.0
9788027151783,2024-04-29 03:09:39,Rty s příchutí vína,"['Romány', 'Pro ženy', 'Literatura česká', 'sex', 'erotika', 'česká literatura', 'feminismus', 'romantika', 'prázdniny', 'pro dospívající mládež (young adult)', 'sexismus', 'LGBT, queer, LGBT+']",45.0,83.0,111.0,122.0,63.0,2.0,10.0,112.0,15.0,6.0
9788027517886,2024-04-29 03:09:39,Legendy a litanie,['Poezie'],1.0,89.0,7.0,8.0,2.0,,1.0,1.0,,
9788027517701,2024-04-29 03:09:39,Lenochod Jimmy & jeho backup band,"['Romány', 'Literatura česká', 'Hudba a zpěv', 'hudba', 'zombie', 'hudební skupiny, kapely', 'české romány']",17.0,76.0,72.0,81.0,53.0,4.0,14.0,48.0,1.0,2.0
9788027518166,2024-04-29 03:09:40,Modrý a rudý / Stříbrný vítr / Léto / Splav,"['Literatura česká', 'Poezie']",1.0,60.0,1.0,1.0,,,1.0,1.0,,
