DK_isbn,DK_date,DK_titul,DK_rating,DK_ratings_count,DK_tags,DK_Právě_čtených,DK_Přečtených,DK_Čtenářské_výzvě,DK_Knihotéce,DK_Chystám_se_číst,DK_Chci_si_koupit,DK_dalších_seznamech,DK_Doporučených,DK_autorstvo,DK_vyslo
9788026512110,2024-11-29 16:34:10,Můj rok 1969,85.0,8.0,"['Literatura česká', 'Historie']",1.0,11.0,1.0,7.0,4.0,5.0,1.0,1.0,['Alena Breuerová'],2024.0
9788027742127,2024-11-29 16:34:11,Ten šnek má flek,93.0,8.0,"['Literatura česká', 'Pro děti a mládež', 'Pro nejmenší']",,9.0,,5.0,2.0,4.0,1.0,1.0,['Vladimíra Staňková'],2024.0
9788075304919,2024-11-29 16:34:12,Půjčovna dřevěných dortů,100.0,3.0,"['Literatura česká', 'Poezie']",,5.0,,3.0,1.0,1.0,,,['Ivan Wernisch'],2024.0
9788088495178,2024-11-29 16:34:12,Pohraniční pevnosti: Pardubický kraj,100.0,2.0,"['Literatura naučná', 'Historie', 'Vojenství']",,2.0,,1.0,1.0,1.0,,,['Eduard Stehlík'],2024.0
9788076915091,2024-11-29 16:34:13,Pokud láska zvítězí,73.0,12.0,"['Povídky', 'Literatura česká', 'Fantasy']",1.0,15.0,,36.0,30.0,1.0,4.0,1.0,['Beata Šašová'],2024.0
9788076796997,2024-11-29 16:34:14,Planeta Nippon,88.0,67.0,"['Fejetony, eseje', 'Komiksy', 'Literatura naučná']",10.0,82.0,10.0,68.0,70.0,29.0,3.0,8.0,"['Anna Křivánková', 'Karel Veselý', 'Antonín Tesař']",2024.0
9788024297378,2024-11-29 16:34:15,Výprava do Cvokáčova,84.0,5.0,"['Humor', 'Literatura česká', 'Pohádky a bajky']",,4.0,1.0,,1.0,,,,['Lukáš Pavlásek'],2024.0
9788090925700,2024-11-29 16:34:16,AHAbook: Cenotvorba (nejen) pro copywritery,100.0,1.0,"['Literatura naučná', 'Ekonomie a obchod', 'Osobní rozvoj a styl']",,3.0,,,,,,,['Roman Věžník'],2024.0
9788076913998,2024-11-29 16:34:16,Siluety,84.0,5.0,"['Literatura česká', 'Poezie']",,4.0,,,1.0,,,,['Lucie Melicharová'],2024.0
9788088346302,2024-11-29 16:34:16,Wetemaa: Kniha osudu jedenácti družiníků krále Gudleifra,89.0,84.0,"['Romány', 'Literatura česká', 'Fantasy']",,131.0,6.0,81.0,10.0,9.0,1.0,2.0,['Adam Andres'],2024.0
9788025744437,2024-11-29 16:34:19,Evoluce českého jídla,74.0,7.0,"['Literatura česká', 'Literatura naučná', 'Historie']",,8.0,,2.0,4.0,6.0,,1.0,['Christian Szabo'],2024.0
9788026512004,2024-11-29 16:34:20,Můj rok 1954,100.0,2.0,"['Literatura faktu', 'Historie']",,3.0,,,1.0,,,,['Alena Breuerová'],2024.0
9788088623199,2024-11-29 16:34:21,Třetí dcera,82.0,34.0,"['Romány', 'Literatura česká', 'Fantasy']",1.0,40.0,4.0,58.0,65.0,17.0,3.0,1.0,['Leandra Sold'],2024.0
9788027801138,2024-11-29 16:34:22,Kriminalista Jiří Markovič: Legenda pražské mordparty deviantům na stopě,76.0,76.0,"['Literatura faktu', 'Literatura česká', 'Biografie a memoáry']",6.0,99.0,13.0,76.0,48.0,21.0,1.0,2.0,"['Petr Šámal', 'Jiří Markovič']",2024.0
9788076874022,2024-11-29 16:34:22,Pohádkové čtení o zvířátkách,60.0,1.0,"['Pro děti a mládež', 'Pohádky a bajky']",,1.0,,,,,,,['kolektiv autorů'],2024.0
9788026619406,2024-11-29 16:34:23,Vědecké kladivo 1: Jak fungují věci kolem nás,82.0,17.0,"['Literatura naučná', 'Věda', 'Pro děti a mládež']",4.0,18.0,7.0,14.0,23.0,24.0,2.0,1.0,['Martin Rota'],2024.0
9788087849767,2024-11-29 16:34:23,4 zapomenuté příběhy Čtyřlístku,83.0,7.0,"['Komiksy', 'Literatura česká', 'Pro děti a mládež']",,7.0,2.0,3.0,1.0,1.0,,1.0,"['Jaroslav Němeček', 'Radim Krajčovič', 'Dan Černý', 'Lukáš Pavlásek']",2024.0
9788011045937,2024-11-29 16:34:24,Bezpečná Evropa?: Pravdy a lži pohledem bezpečnostního experta,93.0,3.0,"['Literatura naučná', 'Politologie, mezinárodní vztahy', 'Sociologie, společnost']",,2.0,,,,,,1.0,['David Bohbot'],2024.0
9788074744549,2024-11-29 16:34:25,Zadní dům: Deník,85.0,3396.0,"['Literatura světová', 'Biografie a memoáry', 'Historie']",111.0,5641.0,1537.0,788.0,1556.0,407.0,70.0,414.0,['Anne Frank'],2024.0
9788027744596,2024-11-29 16:34:25,Čí je ten čáp?,100.0,1.0,"['Literatura česká', 'Pro děti a mládež']",,1.0,,2.0,5.0,2.0,2.0,,['Vladimíra Staňková'],2024.0
9788026451167,2024-11-29 16:34:26,Zdravý jídlo není nuda,60.0,2.0,"['Literatura česká', 'Literatura naučná', 'Kuchařky']",,2.0,,,,2.0,,,['Kateřina Pergnerová'],2024.0
9788074435201,2024-11-29 16:34:26,Možnosti přehlíženého,85.0,13.0,"['Literatura česká', 'Poezie']",,16.0,,2.0,2.0,,,,['Sufian Massalema'],2024.0
9788088236245,2024-11-29 16:34:27,Potetovaná duše,93.0,3.0,"['Literatura česká', 'Poezie']",,4.0,1.0,1.0,4.0,7.0,,,['H:o)nza Vojtko'],2024.0
9788090921207,2024-11-29 16:34:28,Příběhy kocourka Mefista,100.0,1.0,"['Literatura česká', 'Pro děti a mládež']",,1.0,1.0,,,,,,['Lucie Křesťanová'],2024.0
9788025743188,2024-11-29 16:34:30,Rváčov 2,80.0,10.0,"['Komiksy', 'Literatura česká', 'Pro děti a mládež']",,12.0,1.0,12.0,6.0,4.0,3.0,2.0,['Džian Baban'],2023.0
9788027150397,2024-11-29 16:34:31,Pohádkový týden,75.0,4.0,"['Literatura česká', 'Pro děti a mládež', 'Pohádky a bajky']",,5.0,1.0,1.0,1.0,,,,['Lucie Krystlíková'],2024.0
9788088503118,2024-11-29 16:34:31,Pátečníci na fotografiích Karla Čapka,80.0,2.0,"['Literatura česká', 'Historie']",,2.0,,,2.0,5.0,,,"['Jan Bílek', 'Jarmila Schreiberová']",2023.0
9788073358679,2024-11-29 16:34:32,Švédština (nejen) pro samouky,97.0,6.0,"['Literatura naučná', 'Jazyky, lingvistika', 'Učebnice a slovníky']",2.0,7.0,,20.0,1.0,3.0,,,"['Luisa Robovská', 'Bertil Falkenström', 'Eva Nováková']",2024.0
9788027801923,2024-11-29 16:34:32,Sociopat,77.0,88.0,"['Detektivky, krimi', 'Thrillery', 'Literatura česká']",,99.0,9.0,56.0,62.0,20.0,1.0,4.0,['D. B. Peck'],2024.0
9788088616801,2024-11-29 16:34:33,Čarovné Brdy a Podbrdsko,100.0,1.0,"['Literatura naučná', 'Cestopisy a místopisy', 'Obrazové publikace']",,1.0,,,,,,,"['Lenka Dadoková', 'Vladimír Holan', 'Petra Hoňková', 'Martin Kmeť']",2024.0
9788000073170,2024-11-29 16:34:34,V šeru dávných věků,60.0,1.0,"['Dobrodružné', 'Literatura česká', 'Pro děti a mládež']",,2.0,,1.0,,,,,['Eduard Štorch'],2024.0
9788076794986,2024-11-29 16:34:35,Afterpunk,84.0,49.0,"['Komiksy', 'Literatura česká']",,52.0,2.0,35.0,6.0,7.0,1.0,4.0,['Jonáš Ledecký'],2024.0
9788025742976,2024-11-29 16:34:36,Co je dialektika?,80.0,2.0,"['Literatura česká', 'Filozofie']",,4.0,,,5.0,3.0,,1.0,['Vojtěch Kolman'],2023.0
9788076619548,2024-11-29 16:34:36,Kříž u potoka,84.0,570.0,"['Romány', 'Literatura česká']",6.0,918.0,110.0,337.0,184.0,26.0,8.0,51.0,['Karolina Světlá'],2024.0
9788072278985,2024-11-29 16:34:37,Anděl v cirkuse,40.0,1.0,"['Literatura česká', 'Poezie']",,1.0,,,,,,,['Ondřej Fibich'],2024.0
9788072279029,2024-11-29 16:34:37,Jen další konec světa,87.0,3.0,"['Fejetony, eseje', 'Literatura česká', 'Žurnalistika, publicistika']",,3.0,,,5.0,4.0,,,['Štěpán Kučera'],2024.0
9788027139910,2024-11-29 16:34:38,Bohemané: Prvních tisíc let českých dějin,92.0,10.0,"['Literatura faktu', 'Historie']",,10.0,1.0,7.0,26.0,10.0,,1.0,['Jan Hrdina'],2024.0
9788076912342,2024-11-29 16:34:38,Slunce života,84.0,28.0,"['Romány', 'Literatura česká']",2.0,37.0,4.0,50.0,42.0,13.0,2.0,2.0,['Andrea Klimešová'],2024.0
9788088495246,2024-11-29 16:34:39,Posázavská dráha Praha–Čerčany–Kácov s odbočkami do Dobříše a Kolína,80.0,2.0,"['Literatura naučná', 'Doprava', 'Hobby']",1.0,3.0,,4.0,1.0,,,,"['Martin Navrátil', 'Karel Černý']",2024.0
9788074481147,2024-11-29 16:34:41,Skutečné zločiny v Brně a okolí,92.0,31.0,"['Detektivky, krimi', 'Literatura česká', 'Příběhy']",1.0,35.0,6.0,53.0,26.0,16.0,1.0,1.0,"['Ivana Žáková', 'Vilém Žák']",2024.0
9788075886019,2024-11-29 16:34:42,Jak se vaří netopýři,87.0,100.0,"['Detektivky, krimi', 'Romány', 'Literatura česká']",8.0,137.0,24.0,65.0,34.0,10.0,1.0,5.0,['Marie Rejfová'],2024.0
9788026726999,2024-11-29 16:34:43,Když přišli psi,94.0,386.0,"['Romány', 'Literatura česká', 'Historické romány']",28.0,499.0,57.0,158.0,579.0,151.0,8.0,48.0,['Scarlett Wilková'],2024.0
9788027915965,2024-11-29 16:34:43,Dávné proso,90.0,92.0,"['Literatura česká', 'Poezie']",,130.0,10.0,19.0,17.0,12.0,2.0,11.0,['Jan Skácel'],2024.0
9788027151394,2024-11-29 16:34:44,Na paddleboardu za snem,75.0,4.0,"['Literatura česká', 'Cestopisy a místopisy']",1.0,8.0,2.0,15.0,5.0,1.0,,,['Monika Klemšová'],2024.0
9788074229527,2024-11-29 16:34:47,Dějiny Kanady,82.0,17.0,"['Literatura naučná', 'Historie']",,24.0,1.0,60.0,23.0,12.0,3.0,2.0,"['Lenka Rovná', 'Miroslav Jindra', 'Magdalena Fiřtová', 'Klára Kolinská']",2024.0
9788027152902,2024-11-29 16:34:49,Staré šumavské legendy,87.0,3.0,"['Literatura česká', 'Pověsti']",,5.0,1.0,5.0,6.0,4.0,,,['Hynek Klimek'],2024.0
9788090920903,2024-11-29 16:34:51,Šaman,40.0,1.0,"['Povídky', 'Esoterika, astrologie, okultismus', 'Osobní rozvoj a styl']",,1.0,1.0,1.0,,,,,['Ondřej Kalivoda'],2024.0
9788076950627,2024-11-29 16:34:52,Adléta Arpádovna,88.0,10.0,"['Pro ženy', 'Literatura česká', 'Historické romány']",,13.0,2.0,40.0,17.0,3.0,1.0,1.0,['Oldřiška Ciprová'],2024.0
9788086751740,2024-11-29 16:34:53,Cink cink,100.0,3.0,"['Literatura česká', 'Poezie']",,2.0,,1.0,1.0,,,,['Ewald Murrer'],2024.0
9788090909403,2024-11-29 16:34:55,Francouzské příběhy a humoresky,60.0,2.0,"['Literatura česká', 'Cestopisy a místopisy']",,2.0,1.0,,1.0,,,,['Pavel Adler'],2024.0
9788074763472,2024-11-29 16:34:55,Velká nápověda,96.0,5.0,"['Literatura česká', 'Poezie']",,3.0,,,,,,1.0,['Tomáš Král'],2024.0
9788075304810,2024-11-29 16:34:56,Christian Heinrich Spiess,60.0,1.0,"['Literatura česká', 'Poezie', 'Literatura naučná']",,1.0,,4.0,,1.0,,,['Josef Váchal'],2023.0
9788027136230,2024-11-29 16:34:57,Trhy,87.0,6.0,"['Literatura česká', 'Literatura naučná', 'Ekonomie a obchod']",9.0,7.0,2.0,7.0,17.0,1.0,,,"['Dominik Stroukal', 'Jan Berka']",2024.0
9788025366660,2024-11-29 16:34:57,Oliver a tajemný Kardoneon,100.0,3.0,"['Literatura česká', 'Sci-fi', 'Pro děti a mládež']",,3.0,,,7.0,4.0,,1.0,['Vladimír Duda'],2024.0
9788076670372,2024-11-29 16:34:58,Fotbalová derby Španělska a Portugalska,100.0,1.0,['Sport'],,1.0,,,,,1.0,,['Miroslav Šifta'],2024.0
9788074435164,2024-11-29 16:34:59,Včely vyrobené z tmy,100.0,2.0,"['Literatura česká', 'Poezie']",,4.0,,1.0,1.0,,,,['Pavel Šuhájek'],2024.0
9788076835801,2024-11-29 16:34:59,Pověsti moravských hradů a zámků,100.0,3.0,"['Literatura česká', 'Pověsti']",,7.0,,9.0,11.0,11.0,,,['Naďa Moyzesová'],2024.0
9788025744260,2024-11-29 16:35:00,Čistič,79.0,28.0,"['Detektivky, krimi', 'Literatura česká']",1.0,34.0,2.0,40.0,47.0,14.0,2.0,1.0,['Vladimír Zlý'],2024.0
9788075614414,2024-11-29 16:35:01,Archivnictví v meziválečném Československu (1918–1939),100.0,1.0,"['Literatura naučná', 'Historie']",,1.0,,,1.0,1.0,,,['Tomáš Velička'],2024.0
9788076914094,2024-11-29 16:35:02,Obřad ohně,100.0,1.0,"['Romány', 'Literatura česká']",,1.0,1.0,16.0,5.0,,,,['Kamil Kalina'],2024.0
9788075614599,2024-11-29 16:35:04,Poslední rok druhé světové války na území Říšské župy Sudety a Protektorátu Čechy a Morava 1944–1945,100.0,1.0,"['Válečné', 'Literatura naučná', 'Historie']",,1.0,,,1.0,2.0,,,['Kristina Kaiserová'],2024.0
9788088318422,2024-11-29 16:35:04,Pinot noir: nalejte mi další verš,100.0,1.0,"['Literatura česká', 'Poezie']",,2.0,,,3.0,1.0,,,['* antologie'],2024.0
9788076912663,2024-11-29 16:35:05,Christopher,95.0,11.0,"['Detektivky, krimi', 'Literatura česká', 'Fantasy']",1.0,11.0,,36.0,13.0,4.0,1.0,3.0,['Josef Šupík'],2024.0
9788026221395,2024-11-29 16:35:05,Josef Kordík: Farář na čtyřkolce,95.0,4.0,"['Literatura česká', 'Náboženství', 'Biografie a memoáry']",,5.0,,,2.0,,,1.0,"['Josef Kordík', 'Bob Fliedr']",2024.0
9788053012010,2024-11-29 16:35:06,Boss,84.0,284.0,"['Romány', 'Pro ženy', 'Literatura česká']",3.0,362.0,4.0,195.0,109.0,19.0,1.0,19.0,['Marcy Jell'],2024.0
9788088060406,2024-11-29 16:35:06,Obezřetní jako hadi a bezelstní jako holubice,100.0,1.0,"['Duchovní literatura', 'Náboženství']",,1.0,1.0,1.0,,,,1.0,['Petr Macek'],2024.0
9788088363620,2024-11-29 16:35:07,Msta v Riu,90.0,2.0,"['Detektivky, krimi', 'Thrillery', 'Literatura česká']",,2.0,,,1.0,3.0,,,['Petr Frey'],2024.0
9788027520473,2024-11-29 16:35:08,Pacanka,67.0,64.0,"['Novely', 'Literatura česká']",5.0,82.0,9.0,39.0,100.0,16.0,4.0,2.0,['Klára Elšíková'],2024.0
9788027150786,2024-11-29 16:35:08,Sociální patologie,86.0,34.0,"['Literatura naučná', 'Sociologie, společnost']",1.0,54.0,3.0,19.0,31.0,6.0,1.0,1.0,"['Jiří Škoda', 'Slavomil Fischer']",2024.0
9788028005207,2024-11-29 16:35:09,Moc inkoustu: Středověká knižní kultura na Moravě,100.0,1.0,"['Literatura naučná', 'Historie', 'O literatuře']",,2.0,,1.0,4.0,,2.0,,"['Přemysl Bar', 'Dalibor Havel', 'Lukáš Führer', 'Lenka Šmídová Malárová']",2024.0
9788027913015,2024-11-29 16:35:11,Mstitelé v krajkách,75.0,16.0,"['Detektivky, krimi', 'Literatura česká', 'Historické romány']",,21.0,,42.0,11.0,6.0,1.0,,['Jaroslava Černá'],2024.0
9788026221449,2024-11-29 16:35:11,Slon v šuplíku,100.0,6.0,"['Literatura česká', 'Příroda, zvířata', 'Pohádky a bajky']",,7.0,,1.0,,2.0,1.0,2.0,['Jan Nejedlý'],2024.0
9788027802067,2024-11-29 16:35:12,Muž bez minulosti: Podivuhodný příběh Karla Nováka,75.0,4.0,"['Literatura faktu', 'Historie']",,4.0,,4.0,11.0,7.0,,1.0,['Aleš Česal'],2024.0
9788074481116,2024-11-29 16:35:12,Tajemství lásky k sobě,90.0,2.0,"['Literatura česká', 'Osobní rozvoj a styl']",,2.0,,10.0,6.0,1.0,1.0,,['Denisa Říha Palečková'],2024.0
9788075466181,2024-11-29 16:35:13,Cesta za láskou,94.0,21.0,"['Romány', 'Pro ženy', 'Literatura česká']",,20.0,2.0,48.0,28.0,5.0,3.0,2.0,['Renáta Navrátilová'],2024.0
9788076913608,2024-11-29 16:35:14,Po stopách magie,86.0,24.0,"['Romány', 'Literatura česká', 'Fantasy']",,33.0,2.0,67.0,44.0,6.0,2.0,2.0,['Eliška Sladovníková'],2024.0
9788074987052,2024-11-29 16:35:14,Trikolora,73.0,48.0,"['Komiksy', 'Literatura česká', 'Pro děti a mládež']",,66.0,7.0,14.0,15.0,8.0,7.0,3.0,['Martin Šinkovský'],2024.0
9788027743179,2024-11-29 16:35:16,Černá luna,81.0,152.0,"['Literatura česká', 'Fantasy']",12.0,199.0,23.0,136.0,76.0,34.0,1.0,6.0,['František Kotleta'],2024.0
9788088168737,2024-11-29 16:35:16,Strážci na internetu,100.0,1.0,"['Komiksy', 'Literatura naučná', 'Pro děti a mládež']",,1.0,,,2.0,,,,['Martin Kožíšek'],2024.0
9788000073811,2024-11-29 16:35:17,Tajemství Velkého Vonta (sběratelské vydání),92.0,1259.0,"['Dobrodružné', 'Literatura česká', 'Pro děti a mládež']",4.0,2010.0,57.0,384.0,70.0,27.0,4.0,78.0,['Jaroslav Foglar'],2024.0
9788072605965,2024-11-29 16:35:17,Eva,84.0,112.0,"['Literatura světová', 'Romány']",6.0,139.0,11.0,68.0,176.0,24.0,3.0,12.0,['Verena Kessler'],2024.0
9788000074122,2024-11-29 16:35:18,Můj brácha Tornádo,89.0,49.0,"['Literatura česká', 'Pro děti a mládež', 'Příběhy']",2.0,68.0,21.0,24.0,53.0,24.0,7.0,10.0,['Petra Štarková'],2024.0
9788025367094,2024-11-29 16:35:20,Lásky čas,89.0,169.0,"['Literatura česká', 'Pro děti a mládež', 'Dívčí romány']",3.0,190.0,49.0,102.0,77.0,31.0,7.0,21.0,"['Alena Štraubová', 'Adéla Rosípalová']",2024.0
9788027104000,2024-11-29 16:35:21,"Nová společnost s ručením omezeným: Právo, účetnictví, daně",100.0,1.0,"['Literatura naučná', 'Ekonomie a obchod', 'Právo']",,1.0,,,,,,,"['Lucie Josková', 'Markéta Pravdová', 'Eva Dvořáková']",2024.0
9788027744244,2024-11-29 16:35:23,Skutečná,80.0,23.0,"['Literatura česká', 'Fantasy']",2.0,29.0,,42.0,27.0,5.0,3.0,3.0,['Šárka Przewozná'],2024.0
9788076842519,2024-11-29 16:35:23,Kouzelné brýle,84.0,11.0,"['Literatura česká', 'Pro nejmenší']",1.0,16.0,1.0,2.0,1.0,,,1.0,['Zuzana Pospíšilová'],2024.0
9788088411338,2024-11-29 16:35:24,Pastýřka snů,96.0,5.0,"['Romány', 'Literatura česká', 'Biografie a memoáry']",1.0,5.0,,2.0,23.0,9.0,,,['Iva Tajovská'],2024.0
9788088378389,2024-11-29 16:35:25,Nebe pod Berlínem,78.0,657.0,"['Romány', 'Literatura česká']",15.0,975.0,64.0,176.0,219.0,28.0,2.0,42.0,['Jaroslav Rudiš'],2024.0
9788027740734,2024-11-29 16:35:25,Woodhill,83.0,208.0,"['Romány', 'Literatura česká', 'Fantasy']",9.0,242.0,36.0,171.0,170.0,51.0,7.0,15.0,['Eleanor Corvin'],2024.0
9788027152988,2024-11-29 16:35:27,Knížka o motýlech,40.0,2.0,"['Literatura česká', 'Příroda, zvířata', 'Pohádky a bajky']",,2.0,,,1.0,1.0,,,['Václav Bárta'],2024.0
9788027915729,2024-11-29 16:35:27,Léto na zámku,89.0,39.0,"['Pro ženy', 'Literatura česká']",,42.0,,62.0,31.0,6.0,1.0,2.0,['Šárka Hieková'],2024.0
9788074705229,2024-11-29 16:35:28,Stará řemesla,90.0,2.0,"['Historie', 'Hobby']",,2.0,,2.0,1.0,,,1.0,['Kamila Skopová'],2024.0
9788027520107,2024-11-29 16:35:30,Kosti pod mechem,87.0,125.0,"['Literatura česká', 'Fantasy']",4.0,137.0,12.0,99.0,136.0,40.0,5.0,10.0,['Zuzana Hartmanová'],2024.0
9788090917408,2024-11-29 16:35:31,Stačí mávnout křídly,89.0,222.0,"['Romány', 'Literatura česká', 'Pro děti a mládež']",6.0,261.0,59.0,136.0,189.0,77.0,6.0,38.0,['Sára Topinková'],2024.0
9788026512035,2024-11-29 16:35:34,Můj rok 1964,85.0,4.0,"['Literatura faktu', 'Historie']",,5.0,,1.0,,,,,['kolektiv autorů'],2024.0
9788011048952,2024-11-29 16:35:35,Blondie: Nevšední talent v kuchyni,60.0,2.0,"['Literatura česká', 'Literatura naučná', 'Obrazové publikace']",,2.0,,,,,,,['Richard Kliment'],2024.0
9788088349600,2024-11-29 16:35:35,Bety z Bigasovny: Šumavský příběh,67.0,6.0,"['Literatura česká', 'Biografie a memoáry', 'Rodina']",,7.0,,4.0,1.0,1.0,,,['Jitka Kačánová'],2024.0
9788027155859,2024-11-29 16:35:36,"Tancuj, Matyldo",90.0,2.0,['Literatura česká'],1.0,2.0,,25.0,6.0,5.0,1.0,,['Petr Slavík'],2024.0
9788027132133,2024-11-29 16:35:37,Jak být fotbalistou... a nezbláznit se,96.0,5.0,"['Literatura světová', 'Biografie a memoáry', 'Sport']",1.0,5.0,1.0,1.0,15.0,6.0,1.0,2.0,['Peter Crouch'],2024.0
9788026726388,2024-11-29 16:35:38,Za tichem: Novohradské hory,88.0,36.0,"['Literatura česká', 'Cestopisy a místopisy']",2.0,45.0,17.0,13.0,58.0,19.0,,1.0,['Jan Štifter'],2024.0
9788025744178,2024-11-29 16:35:38,Dvě sovy v nízkém letu,84.0,18.0,"['Romány', 'Literatura česká']",,19.0,2.0,31.0,73.0,13.0,2.0,2.0,['Michaela Keroušová'],2024.0
9788027913121,2024-11-29 16:35:39,Boží mlýny,92.0,20.0,"['Detektivky, krimi', 'Literatura česká']",,24.0,1.0,38.0,17.0,1.0,,2.0,['Luděk Kubát'],2024.0
9788074763533,2024-11-29 16:35:39,Zaváté cesty,80.0,2.0,['Literatura česká'],1.0,2.0,,,,,,,['Petr Vrzáček'],2024.0
9788090929845,2024-11-29 16:35:40,Nebe plné draků,100.0,2.0,"['Literatura faktu', 'Biografie a memoáry', 'Cestopisy a místopisy']",,2.0,,,6.0,6.0,,1.0,['Stanislav Havlíček'],2024.0
9788027913169,2024-11-29 16:35:40,Černá smrt,83.0,7.0,"['Detektivky, krimi', 'Literatura česká']",,8.0,,46.0,9.0,3.0,1.0,,['Ladislav Beran'],2024.0
9788027913114,2024-11-29 16:35:41,Poslední zvonění pro vraha,82.0,22.0,"['Detektivky, krimi', 'Literatura česká']",,27.0,5.0,39.0,22.0,5.0,1.0,1.0,['Jana Hrabovská'],2024.0
9788024953571,2024-11-29 16:35:42,Dálnice,79.0,107.0,"['Romány', 'Literatura česká']",11.0,153.0,13.0,75.0,139.0,36.0,2.0,5.0,['Lenka Potůčková'],2024.0
9788027517435,2024-11-29 16:35:43,"Naše těla, jejich bojiště: Příběhy žen z války",93.0,33.0,"['Literatura faktu', 'Žurnalistika, publicistika']",2.0,43.0,12.0,46.0,70.0,19.0,2.0,10.0,['Christina Lamb'],2024.0
9788076626515,2024-11-29 16:35:43,Proč věříme dezinformacím?,86.0,7.0,"['Literatura naučná', 'Politologie, mezinárodní vztahy', 'Vzdělávání, školství']",2.0,10.0,2.0,5.0,28.0,6.0,1.0,,"['Štefan Sarvaš', 'Tomáš Kolomazník', 'Zdeněk Rod']",2024.0
9788088306290,2024-11-29 16:35:44,Zabijáci v zahradníkových službách,100.0,1.0,"['Zahrada', 'Ekologie, živ. prostředí', 'Zemědělství']",,1.0,,,,,,,['Jiří Nermuť'],2024.0
9788074927386,2024-11-29 16:35:45,"Mozek a jeho člověk, mysl a její nemoc",95.0,8.0,"['Psychologie a pedagogika', 'Věda']",2.0,9.0,,4.0,64.0,36.0,,1.0,"['Jiří Horáček', 'Ladislav Kesner', 'Cyril Höschl']",2024.0
9788075582591,2024-11-29 16:35:45,Iva a Ema,80.0,6.0,"['Literatura česká', 'Pro děti a mládež', 'Dívčí romány']",,5.0,,,,1.0,1.0,,['Aneta Navrátilová'],2024.0
9788027913282,2024-11-29 16:35:46,Není sestra jako sestra,69.0,25.0,"['Pro ženy', 'Literatura česká']",1.0,36.0,2.0,52.0,19.0,5.0,1.0,2.0,['Alena Jakoubková'],2024.0
9788024655758,2024-11-29 16:35:47,Jak jsem to tenkrát viděl: Vzpomínky,80.0,1.0,"['Literatura česká', 'Biografie a memoáry', 'Historické romány']",,2.0,,,,,,,['Miroslav Hroch'],2024.0
9788027151141,2024-11-29 16:35:47,50 příběhů pražského metra,90.0,2.0,"['Literatura faktu', 'Doprava', 'Průmysl']",,3.0,,3.0,1.0,,,,['Michaela Rulíšková'],2024.0
9788076751330,2024-11-29 16:35:49,"Desatero pohybů: Zvířata na souši, ve vodě a ve vzduchu",96.0,15.0,"['Literatura naučná', 'Příroda, zvířata', 'Přírodní vědy']",2.0,15.0,3.0,20.0,49.0,37.0,,2.0,['Jaroslav Petr'],2024.0
9788075513441,2024-11-29 16:35:51,Error,87.0,14.0,"['Literatura naučná', 'Osobní rozvoj a styl']",1.0,15.0,,5.0,43.0,16.0,,2.0,['Stanislav Stodůlka'],2024.0
9788020034632,2024-11-29 16:35:51,Časy otřesů: Čtyři medievisté a dvacáté století ve střední Evropě,80.0,1.0,"['Literatura faktu', 'Biografie a memoáry', 'Historie']",,1.0,,,2.0,2.0,,,"['Pavlína Rychterová', 'Paweł Kras', 'Walter Pohl', 'Gábor Klaniczay']",2024.0
9788024953519,2024-11-29 16:35:52,Karel IV. – Prokleté dědictví,83.0,7.0,"['Literatura česká', 'Historické romány']",,10.0,1.0,31.0,10.0,4.0,1.0,2.0,['Jaromír Jindra'],2024.0
9788000073187,2024-11-29 16:35:53,Stín železné opony,92.0,13.0,"['Dobrodružné', 'Literatura česká', 'Pro děti a mládež']",,19.0,3.0,5.0,15.0,7.0,,2.0,['Petr Hugo Šlik'],2024.0
9788087407455,2024-11-29 16:35:53,Dom = Dům,80.0,1.0,"['Literatura naučná', 'Architektura', 'Dům a byt']",,2.0,,,,,1.0,,['Jana Šturdíková'],2023.0
