GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_pages,GR_format,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788076661059,2024-12-02 22:45:08,Zefkovo probuzení aneb splíny (v) budoucnosti by Marek   Müller,3.33,3.0,1.0,"January 1, 2023",328.0,paperback,0.0,1.0,0.0,2.0,0.0
9788076660137,2024-12-02 22:45:12,Vlaková loupež po česku by Petr Študent,4.5,2.0,0.0,"January 1, 2020",192.0,hardcover,0.0,0.0,0.0,1.0,1.0
9788072278756,2024-12-02 22:45:15,Opona by Ondřej Hübl,3.45,74.0,10.0,"March 24, 2022",304.0,hardcover,3.0,12.0,21.0,25.0,13.0
9788090855229,2024-12-02 22:45:20,Strašidelný hrad by Michala Dvořáková,0.0,0.0,1.0,"January 1, 2022",209.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076290266,2024-12-02 22:45:23,Odvrácená strana hříchu by Jan Dvořáček,4.0,1.0,1.0,"January 1, 2020",186.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027900411,2024-12-02 22:45:25,Chaloupky by Štěpán Javůrek,3.68,171.0,12.0,"January 1, 2021",287.0,hardcover,3.0,16.0,55.0,56.0,41.0
9788076895034,2024-12-02 22:45:28,Malé královské sênek by Miroslav Hrabčík,0.0,0.0,0.0,"October 29, 2024",120.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788076371187,2024-12-02 22:45:31,Prašina: Bílá komnata by Vojtěch Matocha,4.04,397.0,39.0,"November 1, 2020",258.0,hardcover,1.0,9.0,90.0,172.0,125.0
9788020720191,2024-12-02 22:45:35,Díkůvzdání by Václav Holanec,3.75,16.0,1.0,"May 1, 2021",560.0,hardcover,0.0,2.0,4.0,6.0,4.0
9788000059860,2024-12-02 22:45:46,Ten kluk je holka by Ilka Pacovská,3.0,1.0,1.0,"December 10, 2020",88.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788027513970,2024-12-02 22:45:48,Nikdo není sám by Petra Soukupová,3.95,963.0,87.0,"December 8, 2022",368.0,hardcover,7.0,40.0,214.0,434.0,268.0
9788020618726,2024-12-02 22:45:52,Válka na zkoušku by Jan Drnek,4.0,4.0,1.0,"January 1, 2020",280.0,hardcover,0.0,0.0,1.0,2.0,1.0
9788090797796,2024-12-02 22:45:56,Za hranicemi lesa by Adéla Jedlitschková,4.0,4.0,2.0,"January 1, 2021",460.0,paperback,0.0,0.0,2.0,0.0,2.0
9788027520497,2024-12-02 22:46:00,Silvuple by Ewald Murrer,4.0,2.0,0.0,"January 1, 2024",68.0,paperback,0.0,0.0,0.0,2.0,0.0
9788026718390,2024-12-02 22:46:02,Svedu to na tebe by Lucie Šilhová,3.0,3.0,1.0,"July 30, 2020",256.0,hardcover,0.0,1.0,1.0,1.0,0.0
9788086803753,2024-12-02 22:46:05,Bitva o diamant by Bára Dočkalová,4.67,9.0,2.0,"January 1, 2022",224.0,hardcover,0.0,0.0,0.0,3.0,6.0
9788088406341,2024-12-02 22:46:09,Kšeftmani a pistolníci by Štěpán Šimek,2.0,1.0,0.0,"January 1, 2022",220.0,,0.0,1.0,0.0,0.0,0.0
9788024287348,2024-12-02 22:46:13,Déjà vu by David Urban,3.53,15.0,0.0,"January 1, 2023",272.0,paperback,0.0,1.0,6.0,7.0,1.0
9788026721376,2024-12-02 22:46:15,Marie Terezie: Všichni věrní i nevěrní by Mirka Zlatníková,3.8,5.0,0.0,"January 1, 2021",245.0,hardcover,0.0,0.0,2.0,2.0,1.0
9788024274577,2024-12-02 22:46:17,Zvěsti by Aleš Novotný,3.91,141.0,16.0,"May 14, 2021",376.0,paperback,1.0,6.0,28.0,75.0,31.0
9788074434655,2024-12-02 22:46:20,"Brno, ty město mých snů by Arnošt Goldflam",2.5,2.0,1.0,"January 1, 2022",160.0,hardcover,0.0,1.0,1.0,0.0,0.0
9788076374607,2024-12-02 22:46:22,Prostě vztahy by Honza Vojtko,4.04,182.0,12.0,"April 1, 2024",216.0,paperback,1.0,4.0,38.0,83.0,56.0
9788076504738,2024-12-02 22:46:26,"Příliv: Temné hlubiny (Příliv, #2) by Lucie Schánělová",4.12,25.0,7.0,"January 1, 2021",336.0,paperback,0.0,1.0,3.0,13.0,8.0
9788025739259,2024-12-02 22:46:29,Ibka by Petra Braunová,4.17,35.0,6.0,"November 4, 2022",288.0,hardcover,0.0,1.0,8.0,10.0,16.0
9788076834064,2024-12-02 22:46:33,Saturnin při chuti by Zdeněk Jirotka,4.0,3.0,0.0,"October 5, 2023",224.0,hardcover,0.0,0.0,1.0,1.0,1.0
9788024264851,2024-12-02 22:46:36,Řetízek slz by Zuzana Zimmermannová,3.43,7.0,0.0,"August 1, 2020",184.0,hardcover,0.0,1.0,3.0,2.0,1.0
9788076616721,2024-12-02 22:46:39,Převzetí by Vojtěch Záleský,3.42,33.0,13.0,"March 20, 2023",344.0,hardcover,3.0,1.0,13.0,11.0,5.0
9788088298762,2024-12-02 22:46:45,Zlatá královna by Kateřina Okurková,3.46,13.0,3.0,"January 1, 2020",150.0,paperback,2.0,2.0,0.0,6.0,3.0
9788090845718,2024-12-02 22:46:50,Grimoár by Vlado Ríša,3.5,2.0,2.0,"December 1, 2022",335.0,paperback,0.0,0.0,1.0,1.0,0.0
9788076290273,2024-12-02 22:46:52,Ten druhý by Jiří Pešaut,5.0,1.0,1.0,"January 1, 2020",,,0.0,0.0,0.0,0.0,1.0
9788027152414,2024-12-02 22:46:55,Účetnictví pro úplné začátečníky 2024 by Pavel   Novotný,4.0,1.0,0.0,"January 19, 2024",224.0,paperback,0.0,0.0,0.0,1.0,0.0
9788024753492,2024-12-02 22:46:59,Ali a dívka ze studny by Bohumil Krejza,4.0,2.0,0.0,"January 1, 2024",173.0,paperback,0.0,0.0,0.0,2.0,0.0
9788088067382,2024-12-02 22:47:02,Do smrti daleko by Michal Březina,4.0,5.0,2.0,"November 8, 2021",192.0,paperback,0.0,0.0,1.0,3.0,1.0
9788076951563,2024-12-02 22:47:07,Pod letní oblohou by Šárka Hieková,3.0,1.0,0.0,"January 1, 2024",232.0,,0.0,0.0,1.0,0.0,0.0
9788027150380,2024-12-02 22:47:09,Malé tečky světla by Zuzana Švédová,4.67,3.0,0.0,"November 20, 2023",192.0,hardcover,0.0,0.0,0.0,1.0,2.0
9788024391984,2024-12-02 22:47:12,Pod jabloní by Jindřiška Ptáčková,4.33,3.0,2.0,"January 1, 2020",200.0,hardcover,0.0,0.0,0.0,2.0,1.0
9788011015268,2024-12-02 22:47:18,Válka se stromy by Jan Tománek,3.22,9.0,2.0,"September 14, 2022",166.0,hardcover,0.0,4.0,1.0,2.0,2.0
9788024946023,2024-12-02 22:47:20,Češka v Anglii aneb T(r)ipy za všechny prachy by Alena Damijo,4.21,14.0,0.0,"November 1, 2021",232.0,hardcover,0.0,0.0,4.0,3.0,7.0
9788027110162,2024-12-02 22:47:25,Helmut přiběh opravdoveho člověka by Vítězslav Hrdlička,4.33,3.0,1.0,"January 1, 2020",200.0,paperback,0.0,0.0,1.0,0.0,2.0
9788076123984,2024-12-02 22:47:27,Dar z nebe by Lenka Křížová,4.23,13.0,4.0,"January 1, 2021",224.0,hardcover,0.0,0.0,3.0,4.0,6.0
9788088635765,2024-12-02 22:47:34,I mrtví prahnou po pomstě by Daniel Barták,3.5,4.0,2.0,"June 24, 2024",236.0,paperback,0.0,1.0,1.0,1.0,1.0
9788027515967,2024-12-02 22:47:41,Zbabělí hrdinové by Simona Bohatá,3.27,11.0,1.0,"January 1, 2023",200.0,hardcover,0.0,1.0,6.0,4.0,0.0
9788090728578,2024-12-02 22:47:47,Vánoční přání by Jiří Zdobnický,1.0,2.0,1.0,"January 1, 2021",80.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788026446385,2024-12-02 22:47:50,K(n)oření života by Miloš Knor,1.0,2.0,1.0,"March 2, 2023",192.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788027510849,2024-12-02 22:48:00,Srab by Přemysl Krejčík,3.53,19.0,3.0,"August 22, 2022",328.0,paperback,2.0,2.0,3.0,8.0,4.0
9788027121069,2024-12-02 22:48:04,Liška Šiška u doktora by Iva Gecková,4.4,5.0,2.0,"May 27, 2020",72.0,hardcover,0.0,0.0,1.0,1.0,3.0
9788027508082,2024-12-02 22:48:08,Je hlína k snědku? by Jakuba Katalpa,2.97,221.0,20.0,"January 1, 2006",189.0,hardcover,18.0,58.0,75.0,53.0,17.0
9788026430803,2024-12-02 22:48:12,Veronika a srdíčka pod lavicí by Jitka Saniová,4.0,4.0,0.0,"January 1, 2020",192.0,hardcover,1.0,0.0,0.0,0.0,3.0
9788026719571,2024-12-02 22:48:27,Po povrchu by Tomáš Třeštík,3.71,191.0,23.0,"January 1, 2021",224.0,hardcover,3.0,12.0,58.0,82.0,36.0
9788076505346,2024-12-02 22:48:35,Partnerské přešlapy - Šílené historky ze života by Klára Sýkorová,5.0,1.0,0.0,"January 1, 2022",96.0,paperback,0.0,0.0,0.0,0.0,1.0
9788024275239,2024-12-02 22:48:40,Ztracený diadém by Jan  Bauer,0.0,0.0,0.0,"January 1, 2021",216.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788020030818,2024-12-02 22:48:46,2800 znaků s mezerami by Ivan Kraus,4.5,2.0,1.0,"January 1, 2020",255.0,paperback,0.0,0.0,0.0,1.0,1.0
9788025349120,2024-12-02 22:48:50,Popletený svět by Ivana Janišová,3.67,3.0,1.0,"January 1, 2020",65.0,hardcover,0.0,0.0,1.0,2.0,0.0
9788090809130,2024-12-02 22:48:55,Před jídlem si důkladně uřízněte ruce by Marek Blažíček,4.33,6.0,0.0,"January 1, 2022",84.0,paperback,0.0,1.0,0.0,1.0,4.0
9788090837652,2024-12-02 22:49:00,Snad jednou (Alespoň prozatím) by Amélie Salingerová,4.2,111.0,19.0,"May 20, 2022",150.0,paperback,1.0,1.0,15.0,52.0,42.0
9788088225218,2024-12-02 22:49:05,Jom Kipur by Pavel Batel,5.0,1.0,0.0,"January 1, 2020",240.0,hardcover,0.0,0.0,0.0,0.0,1.0
9788024949550,2024-12-02 22:49:10,Za vším hledej ženu by Dagmar Užkonečně Šťastná,4.5,2.0,0.0,"November 1, 2022",216.0,paperback,0.0,0.0,0.0,1.0,1.0
9788075640550,2024-12-02 22:49:12,Směřování života hrdinů by Anna Zonová,3.0,1.0,0.0,"January 1, 2020",180.0,paperback,0.0,0.0,1.0,0.0,0.0
9788090914704,2024-12-02 22:49:13,Kratke Zobaky by Alžběta Štenclová,4.0,2.0,0.0,"July 5, 2024",112.0,hardcover,0.0,0.0,0.0,2.0,0.0
9788088437017,2024-12-02 22:49:15,Případ děsivé masky by Jaromír Jindra,3.0,1.0,0.0,"January 1, 2021",296.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788026718758,2024-12-02 22:49:17,Hodná by Marta Fenclová,3.0,2.0,0.0,"October 8, 2020",248.0,hardcover,0.0,0.0,2.0,0.0,0.0
9788024391731,2024-12-02 22:49:20,Les Bor by Pavel   Kohout,4.13,8.0,1.0,"January 1, 2020",254.0,hardcover,0.0,0.0,1.0,5.0,2.0
9788026722281,2024-12-02 22:49:27,Samotářky by Barbora Šťastná,4.41,105.0,11.0,"January 1, 2022",312.0,hardcover,0.0,2.0,9.0,38.0,56.0
9788011009700,2024-12-02 22:49:30,Tajemství malinové hůrky by Martin Holexa,4.0,1.0,0.0,"March 7, 2023",320.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788075650306,2024-12-02 22:49:34,Vyvolení stát se popelem by Pavel Hewlit,3.5,2.0,1.0,"August 10, 2022",208.0,hardcover,0.0,0.0,1.0,1.0,0.0
9788076502680,2024-12-02 22:49:36,Bard z Rilanty by Filip Okáč,2.65,17.0,3.0,"January 1, 2021",144.0,paperback,5.0,3.0,4.0,3.0,2.0
9788027513703,2024-12-02 22:49:45,Bouřný úsvit (Krysy apokalypsy #3) by Zuzana Hartmanová,4.08,62.0,15.0,"September 29, 2022",397.0,paperback,0.0,2.0,10.0,31.0,19.0
9788020463739,2024-12-02 22:52:08,Ve výslužbě by Martin Goffa,5.0,3.0,2.0,"September 17, 2024",192.0,hardcover,0.0,0.0,0.0,0.0,3.0
9788027086443,2024-12-02 22:52:10,"Milenci ze snů / S Meluzínou sůl lízat by Honza Vojtíšek, Miroslav Pech",0.0,0.0,0.0,"January 1, 2020",124.0,paperback,0.0,0.0,0.0,0.0,0.0
9788024268552,2024-12-02 22:52:12,"Sekta (Novinář Terence, #4) by Martin Goffa",3.42,26.0,4.0,"January 1, 2020",216.0,hardcover,1.0,1.0,11.0,12.0,1.0
9788020433435,2024-12-02 22:52:15,Krasosmutnění by Bohumil Hrabal,4.21,280.0,14.0,"January 1, 1979",264.0,hardcover,0.0,6.0,46.0,111.0,117.0
9788024295527,2024-12-02 22:52:21,Neonová cizinka by Filip Klouda,4.13,16.0,3.0,"January 18, 2024",424.0,paperback,0.0,1.0,2.0,7.0,6.0
9788076890404,2024-12-02 22:54:43,Tisíc let samoty by Tereza Dobiášová,4.5,2.0,0.0,"January 1, 2022",373.0,hardcover,0.0,0.0,0.0,1.0,1.0
9788024941592,2024-12-02 22:54:45,Na chalupě s moderním fotrem by Dominik Landsman,3.54,52.0,8.0,"May 20, 2020",160.0,hardcover,0.0,6.0,23.0,12.0,11.0
9788075662187,2024-12-02 22:54:48,Svatá Ludmila: Příběh české kněžny by Oldřich Selucký,5.0,1.0,0.0,"June 1, 2021",32.0,hardcover,0.0,0.0,0.0,0.0,1.0
9788075464774,2024-12-02 22:54:52,Než zjistíš pravdu by Elena Minářová,2.8,5.0,0.0,"January 1, 2023",240.0,hardcover,0.0,2.0,2.0,1.0,0.0
9788075979643,2024-12-02 22:54:56,Ocelové srdce by Albert Čuba,3.82,45.0,8.0,"January 1, 2022",180.0,paperback,0.0,4.0,10.0,21.0,10.0
9788000061405,2024-12-02 22:54:59,Smutno se musí vyšeptat by Lenka Rožnovská,4.75,4.0,1.0,"March 15, 2021",69.0,hardcover,0.0,0.0,0.0,1.0,3.0
9788026716877,2024-12-02 22:55:09,Duše na kari by Eva Zábrodská,3.0,3.0,0.0,"January 1, 2020",232.0,hardcover,0.0,0.0,3.0,0.0,0.0
9788027502097,2024-12-02 22:55:15,Plachetnice na vinětách by Jiří Hájíček,3.5,601.0,60.0,"June 1, 2020",296.0,hardcover,5.0,54.0,252.0,216.0,74.0
9788076502352,2024-12-02 22:55:21,Všechna moje M by Andrea Zavadilová,1.6400000000000001,11.0,4.0,"November 26, 2020",96.0,paperback,7.0,2.0,1.0,1.0,0.0
9788024264448,2024-12-02 22:55:25,Králík je taky jenom člověk by Komára,4.69,26.0,6.0,"January 1, 2020",64.0,hardcover,0.0,0.0,2.0,4.0,20.0
9788072157198,2024-12-02 22:55:28,Básně (Spisy II) by Karel Kryl,4.36,11.0,0.0,"January 1, 1997",610.0,paperback,0.0,0.0,1.0,5.0,5.0
9788026722809,2024-12-02 22:55:30,Pravda nebyla k dostání by Lucie Hlavinková,3.71,45.0,8.0,"May 19, 2022",240.0,hardcover,3.0,0.0,18.0,10.0,14.0
9788090821095,2024-12-02 22:55:36,Božidara by Veronika Hájek Hurdová,4.42,121.0,21.0,"January 1, 2022",512.0,hardcover,1.0,3.0,7.0,43.0,67.0
9788025736227,2024-12-02 22:55:39,Honzlová by Zdena Salivarová,4.62,413.0,53.0,"January 1, 1972",296.0,hardcover,2.0,5.0,14.0,106.0,286.0
9788088635796,2024-12-02 22:55:42,Zkazky z Nefritové knihy by Eliška Drongová,5.0,4.0,1.0,"August 26, 2024",180.0,paperback,0.0,0.0,0.0,0.0,4.0
9788088067344,2024-12-02 22:55:44,Vymazlené vraždy by Milan Skála,4.0,3.0,1.0,"June 14, 2021",160.0,paperback,0.0,0.0,1.0,1.0,1.0
9788075640536,2024-12-02 22:55:47,Útěk by Jiří Hejda,4.0,1.0,0.0,"January 1, 1969",416.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788075778468,2024-12-02 22:55:55,"Před bouří (Krysy apokalypsy, #1) by Zuzana Hartmanová",4.27,110.0,29.0,"March 31, 2020",384.0,paperback,0.0,2.0,11.0,52.0,45.0
9788088294535,2024-12-02 22:55:57,V maminčiných růžových bombarďákách by Josef Kejha,4.0,1.0,1.0,"January 1, 2021",304.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788025363188,2024-12-02 22:56:00,Noc pro chrliče by Filip Kalčák,3.17,18.0,4.0,"July 20, 2023",320.0,paperback,2.0,3.0,5.0,6.0,2.0
9788088467113,2024-12-02 22:56:05,Motýl v pavučině by Jiří Ventluka,4.67,6.0,2.0,"January 1, 2022",160.0,hardcover,0.0,0.0,0.0,2.0,4.0
9788075977915,2024-12-02 22:56:08,Zítřek ti nikdo neslíbil by Kateřina Karolová,3.05,56.0,8.0,"January 1, 2020",288.0,paperback,3.0,11.0,25.0,14.0,3.0
9788026726104,2024-12-02 22:56:10,Příběh mateřídoušky by Miriam Blahová,4.14,37.0,14.0,"February 22, 2024",272.0,hardcover,1.0,2.0,6.0,10.0,18.0
9788027904884,2024-12-02 22:56:13,Neviditelná zranění by Věra Fojtová,3.92,24.0,9.0,"July 1, 2022",248.0,hardcover,1.0,1.0,6.0,7.0,9.0
9788076179349,2024-12-02 22:56:15,Opatova protivenství by Pavel Hrdlička,3.8,5.0,1.0,"January 1, 2019",184.0,hardcover,0.0,0.0,2.0,2.0,1.0
9788011049058,2024-12-02 22:56:20,Pěkná snůška by Jan Flaška,0.0,0.0,0.0,"January 1, 2024",207.0,,0.0,0.0,0.0,0.0,0.0
9788026445623,2024-12-02 22:56:24,Přidej slunci paprsek by Jarmila Dědková,3.5,2.0,1.0,"January 1, 2023",251.0,hardcover,0.0,0.0,1.0,1.0,0.0
9788070552902,2024-12-02 22:56:27,Bájná knihovna by Kateřina Benešová,5.0,1.0,0.0,"October 1, 2023",299.0,paperback,0.0,0.0,0.0,0.0,1.0
9788025743935,2024-12-02 22:56:30,Druhý dech by Daniel Krásný,3.7600000000000002,29.0,11.0,"April 24, 2024",328.0,paperback,0.0,3.0,5.0,17.0,4.0
9788024289472,2024-12-02 22:56:36,Sochař by Artur Janoušek,3.3,10.0,1.0,"January 1, 2023",350.0,paperback,1.0,1.0,3.0,4.0,1.0
9788075512659,2024-12-02 22:56:38,Případ ztracené kočky by Josef Koštíř,3.0,1.0,1.0,"January 1, 2022",180.0,paperback,0.0,0.0,1.0,0.0,0.0
9788025735572,2024-12-02 22:56:44,Zajatci Pána bouří: Zločin v kraji šamanů by Jindřich Vacek,3.0,2.0,0.0,"January 1, 2021",216.0,hardcover,1.0,0.0,0.0,0.0,1.0
9788076893320,2024-12-02 22:56:46,Stezka Českem: Nové příběhy by Martin Úbl,4.75,8.0,1.0,"March 6, 2024",320.0,hardcover,0.0,0.0,0.0,2.0,6.0
9788020722348,2024-12-02 22:56:55,Dům v Matoušově ulici by Tereza Boučková,3.3,43.0,8.0,"January 1, 2024",208.0,hardcover,4.0,5.0,15.0,12.0,7.0
9788011005405,2024-12-02 22:56:59,O Bětušce a Lilince by Patricie Dordyak,1.0,2.0,1.0,"January 1, 2021",55.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788024281308,2024-12-02 22:57:01,Cirkus Svět by Pavel Brycz,4.0,2.0,0.0,"January 1, 2022",160.0,hardcover,0.0,0.0,0.0,2.0,0.0
9788025736463,2024-12-02 22:57:02,Surový tvar by Lukáš Palán,4.05,19.0,3.0,"November 15, 2021",176.0,hardcover,1.0,0.0,1.0,12.0,5.0
9788024296760,2024-12-02 22:57:05,Vražedná splátka by David Urban,3.4,10.0,2.0,"April 1, 2024",312.0,hardcover,1.0,1.0,3.0,3.0,2.0
9788088378037,2024-12-02 22:57:08,Lenka by Anna Fodorova,4.26,53.0,6.0,"January 1, 2020",176.0,hardcover,0.0,1.0,6.0,24.0,22.0
9788086751528,2024-12-02 22:57:12,Utopený buben by Kamil Kalina,4.0,1.0,0.0,"January 1, 2021",302.0,paperback,0.0,0.0,0.0,1.0,0.0
9788025740811,2024-12-02 22:57:22,"Krysta (Trujkunt, #5) by Petr Sagitarius",4.11,19.0,0.0,"January 1, 2023",192.0,hardcover,0.0,0.0,2.0,13.0,4.0
9788074374159,2024-12-02 22:57:25,Zdenek Beran: Elevation by Zdeněk Beran,0.0,0.0,0.0,,,hardcover,0.0,0.0,0.0,0.0,0.0
9788074435164,2024-12-02 22:57:28,Včely vyrobené z tmy by Pavel Šuhájek,0.0,0.0,0.0,"January 1, 2024",104.0,paperback,0.0,0.0,0.0,0.0,0.0
9788024279299,2024-12-02 22:57:31,Tajemství rodiny M. by Pavlína Jurková,4.0,4.0,1.0,"January 1, 2022",160.0,hardcover,0.0,0.0,1.0,2.0,1.0
9788076910027,2024-12-02 22:57:35,Královna Noc by Lucie Novotny,3.0,2.0,1.0,"January 1, 2023",40.0,hardcover,0.0,0.0,2.0,0.0,0.0
9788074753718,2024-12-02 22:57:37,Člověk nemůže mít všechno by Simona Paulišinová,2.57,7.0,3.0,"January 1, 2021",208.0,paperback,2.0,2.0,0.0,3.0,0.0
9788090910935,2024-12-02 22:57:39,Detektivové z Vílí říse (Czech Edition) by Iva Kenaz,0.0,0.0,0.0,"March 1, 2024",224.0,paperback,0.0,0.0,0.0,0.0,0.0
9788075884534,2024-12-02 22:57:42,Spálená země: kniha první by Jakub Hoza,3.69,16.0,0.0,"April 28, 2023",272.0,paperback,1.0,0.0,6.0,5.0,4.0
9788076501263,2024-12-02 22:57:45,Naděje umírá by Iveta Urešová,5.0,1.0,0.0,"August 31, 2020",104.0,paperback,0.0,0.0,0.0,0.0,1.0
9788027150625,2024-12-02 22:57:51,Soumrak husitů by Veronika Válková,4.35,17.0,4.0,"September 29, 2023",156.0,paperback,0.0,0.0,2.0,7.0,8.0
9788025346679,2024-12-02 22:57:53,Vesmírné putování komety Julie by Hana Lehečková,5.0,2.0,1.0,"January 1, 2020",88.0,hardcover,0.0,0.0,0.0,0.0,2.0
9788026720355,2024-12-02 22:57:56,Cyklistka by Jana Poncarová,4.08,125.0,9.0,"July 8, 2021",360.0,hardcover,0.0,6.0,24.0,49.0,46.0
9788011048396,2024-12-02 22:57:59,Zuzana Čaputová: Neztratit se sama sobě by Erik Tabery,4.77,537.0,67.0,"June 15, 2024",248.0,hardcover,0.0,1.0,17.0,85.0,434.0
9788074744136,2024-12-02 22:58:03,"Canto ostinato: Listopad, prožitky blízké zimy by Pavel Kolmačka",4.17,6.0,2.0,"January 1, 2023",350.0,hardcover,0.0,0.0,1.0,3.0,2.0
9788026452065,2024-12-02 22:58:06,Deník holky z lékárny 2 by Martina Lachnittová,4.0,3.0,0.0,"May 13, 2024",192.0,hardcover,0.0,0.0,1.0,1.0,1.0
9788027139989,2024-12-02 22:58:09,Třicátý kilometr by Kateřina Dubská,3.0,10.0,2.0,"November 13, 2023",207.0,hardcover,0.0,3.0,4.0,3.0,0.0
9788026450559,2024-12-02 22:58:13,Dlouhý most by Antonín Pelíšek,3.67,3.0,2.0,"January 1, 2023",144.0,hardcover,0.0,0.0,1.0,2.0,0.0
9788024288734,2024-12-02 22:58:16,Prokletí domu U Dvou růží by Jan  Bauer,0.0,0.0,0.0,"January 1, 2023",224.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788088268581,2024-12-02 22:58:20,Eliška andílek by Pavlína Jurková,2.6,5.0,2.0,"January 1, 2021",116.0,hardcover,0.0,2.0,3.0,0.0,0.0
9788090795327,2024-12-02 22:58:23,Legenda o bocianovi by Ondřej Macl,4.0,3.0,0.0,"January 1, 2021",80.0,paperback,0.0,0.0,1.0,1.0,1.0
9788026617822,2024-12-02 22:58:25,Holky a kluci pořád zlobí by Martina Drijverová,1.0,2.0,1.0,"January 1, 2022",78.0,hardcover,2.0,0.0,0.0,0.0,0.0
9788027520107,2024-12-02 22:58:29,Kosti pod mechem by Zuzana Hartmanová,4.32,92.0,27.0,"March 18, 2024",360.0,paperback,0.0,0.0,13.0,37.0,42.0
9788088346173,2024-12-02 22:58:36,Hvězdolet Vltava by Tomáš Lipner,4.39,18.0,5.0,"January 1, 2022",766.0,hardcover,0.0,0.0,1.0,9.0,8.0
9788088067702,2024-12-02 22:58:42,Ve větvích Yggdrasilu by Tereza Kadečková,3.86,42.0,9.0,"January 23, 2023",252.0,paperback,0.0,1.0,14.0,17.0,10.0
9788025359204,2024-12-02 22:58:47,"Nebezpečná láska (Bavettovi, #1) by Kateřina Petrusová",4.15,580.0,109.0,"January 1, 2012",376.0,paperback,29.0,20.0,79.0,157.0,295.0
9788075212139,2024-12-02 23:01:11,Místní by Lubomír  Tichý,4.09,11.0,2.0,"January 1, 2024",76.0,paperback,0.0,0.0,3.0,4.0,4.0
9788020620088,2024-12-02 23:01:13,Dráty by Vítězslav Welsch,0.0,0.0,0.0,"January 1, 2024",208.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788072157204,2024-12-02 23:01:15,Spisovatel Bohumil Hrabal by Tomáš Mazal,5.0,1.0,0.0,"January 1, 2004",451.0,,0.0,0.0,0.0,0.0,1.0
9788024297668,2024-12-02 23:01:22,"151 důvodů, proč (ne)cestovat s tátou po Skandinávii by Lucie Kutrová",4.28,32.0,2.0,"May 1, 2024",192.0,hardcover,0.0,0.0,5.0,13.0,14.0
9788075581716,2024-12-02 23:01:26,Zatoulaní psi by Tomáš Smetana,3.0,1.0,0.0,"January 1, 2021",14.0,,0.0,0.0,1.0,0.0,0.0
9788025744994,2024-12-02 23:01:27,Zápas o Ameriku: Hlasy z rozeštvané země by Jan Kaliba,4.75,8.0,0.0,"January 1, 2024",256.0,paperback,0.0,0.0,1.0,0.0,7.0
9788087595947,2024-12-02 23:01:33,4. Dobrodružství pavouka Čendy by Pavel Čech,3.67,9.0,2.0,"January 1, 2022",88.0,hardcover,0.0,1.0,3.0,3.0,2.0
9788076370630,2024-12-02 23:01:38,Baletky by Miřenka Čechová,4.06,1099.0,116.0,"February 7, 2020",224.0,paperback,6.0,30.0,217.0,483.0,363.0
9788075511607,2024-12-02 23:01:41,Wavesbury: Indiánské Vánoce by David Návara,4.5,2.0,0.0,"May 15, 2020",,hardcover,0.0,0.0,0.0,1.0,1.0
9788024295466,2024-12-02 23:01:47,Toulky kolem Prahy by Jana Jůzlová,0.0,0.0,0.0,"May 1, 2024",144.0,paperback,0.0,0.0,0.0,0.0,0.0
9788075685681,2024-12-02 23:01:49,Proti směru hodinových ručiček by Ivana Šťastná,0.0,0.0,0.0,"January 1, 2022",170.0,hardcover,0.0,0.0,0.0,0.0,0.0
9788027801794,2024-12-02 23:01:57,Přísně tajné ostudy by Jaroslav V. Mareš,2.25,4.0,2.0,"January 1, 2024",286.0,hardcover,0.0,3.0,1.0,0.0,0.0
9788027711611,2024-12-02 23:02:00,Rodinná tragédie a jiné povídky by Jaroslav Hašek,3.0,1.0,0.0,"April 19, 2023",336.0,hardcover,0.0,0.0,1.0,0.0,0.0
9788000059709,2024-12-02 23:02:08,"Dobrou noc, sladké sny by Various",4.0,1.0,0.0,"January 1, 2020",200.0,hardcover,0.0,0.0,0.0,1.0,0.0
9788027139453,2024-12-02 23:02:12,Jako slon v porcelánu by Anna Moricová,3.5,2.0,0.0,"January 1, 2024",360.0,hardcover,0.0,1.0,0.0,0.0,1.0
9788075883841,2024-12-02 23:02:20,Případy Augustina Velikého & spol. by Jaroslav Velinský,4.67,3.0,1.0,"October 26, 2022",1448.0,hardcover,0.0,0.0,0.0,1.0,2.0
9788073233778,2024-12-02 23:02:27,Telepatie by Daniel  Novotný,3.5,2.0,1.0,"January 1, 2022",64.0,hardcover,0.0,0.0,1.0,1.0,0.0
